applicable,audit_file,calculation_reason,denominator,metric_name,numerator,observation_value,patient,question_id,question_number,reason_not_applicable,system,turn_id
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=[],,decision_f1,,,SYN-CSM-003,3faf65c0-c3c9-4bd5-b193-b2e277c1ee63,15,missing_expected_decision_labels,dense_rag,8c1a7cd7-1b18-4775-80b8-9a0589fbefa6
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'refer']",,decision_f1,,,SYN-CSM-003,3faf65c0-c3c9-4bd5-b193-b2e277c1ee63,15,missing_expected_decision_labels,rolling_summary,cc147aa2-a987-42b6-8ab6-40f225fbc556
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,missing_expected_decision_labels,rolling_summary,0fb540eb-600a-43a4-8c81-9f770024fd45
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,missing_expected_decision_labels,hybrid_rag,92ef34d4-1456-4cf8-afe4-78739598d0fa
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,missing_expected_decision_labels,dense_rag,aa36e64d-bcaa-4777-a0dd-5e2b5cbcb986
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,missing_expected_decision_labels,graph_rag,bab4dbae-892a-4c72-a532-011aa0ce0572
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=['treat'],,decision_f1,,,SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,missing_expected_decision_labels,long_context,bb3821ed-2a55-4218-a451-cc226f4dde56
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,missing_expected_decision_labels,hippo_rag,e15085d4-36c6-40af-83f0-9fd3ee366e2e
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,missing_expected_decision_labels,csm,ed2ae72e-8f06-4b79-9677-60aeba8bd2f8
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=[],,decision_f1,,,SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,missing_expected_decision_labels,dense_rag,0123d0cc-009d-49e6-a8d5-ed1d0d67ad60
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=[],,decision_f1,,,SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,missing_expected_decision_labels,graph_rag,04353b6d-1ba5-4100-91ba-c51152e9ffb8
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=[],,decision_f1,,,SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,missing_expected_decision_labels,long_context,281cbfec-aa03-46a1-887e-4b383cc1f3ce
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=[],,decision_f1,,,SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,missing_expected_decision_labels,hybrid_rag,44c880ec-f19a-493b-8e2b-15a8be066014
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=[],,decision_f1,,,SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,missing_expected_decision_labels,hippo_rag,7db32492-1bb6-44a4-9949-1f7ac9ae38a8
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=[],,decision_f1,,,SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,missing_expected_decision_labels,csm,8f75c5e4-b624-4cc0-9cc1-6e66e0948a44
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=[],,decision_f1,,,SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,missing_expected_decision_labels,rolling_summary,ac163172-a1ca-4f30-97a6-f052eb720a0e
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['diagnose', 'treat']",,decision_f1,,,SYN-CSM-003,50a92b2e-d6cc-416b-85ab-3a4a2ef7eff6,18,missing_expected_decision_labels,rolling_summary,5593f1e3-0731-45c5-9cb2-a38df6df1a4b
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=[],,decision_f1,,,SYN-CSM-003,50a92b2e-d6cc-416b-85ab-3a4a2ef7eff6,18,missing_expected_decision_labels,dense_rag,62c8bede-ba60-4d9b-a52c-6ab6d1dab0f2
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=['diagnose'],,decision_f1,,,SYN-CSM-003,50a92b2e-d6cc-416b-85ab-3a4a2ef7eff6,18,missing_expected_decision_labels,hippo_rag,67b8f33a-a4d4-42be-87e8-69642acf53f8
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['diagnose', 'treat']",,decision_f1,,,SYN-CSM-003,50a92b2e-d6cc-416b-85ab-3a4a2ef7eff6,18,missing_expected_decision_labels,graph_rag,9a9b8608-0d9c-468e-8fdd-8f39afb743b3
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['diagnose', 'treat']",,decision_f1,,,SYN-CSM-003,50a92b2e-d6cc-416b-85ab-3a4a2ef7eff6,18,missing_expected_decision_labels,long_context,ba6e63c2-81b1-4351-9e3a-d3c968370ea7
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=[],,decision_f1,,,SYN-CSM-003,50a92b2e-d6cc-416b-85ab-3a4a2ef7eff6,18,missing_expected_decision_labels,hybrid_rag,d32fe713-06db-4e20-aee9-0498048af647
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=[],,decision_f1,,,SYN-CSM-003,50a92b2e-d6cc-416b-85ab-3a4a2ef7eff6,18,missing_expected_decision_labels,csm,e1e02992-ebb4-4ab5-a890-e42149c5b5cf
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,6e795a3f-9888-4a3c-bce9-5830d127db88,19,missing_expected_decision_labels,rolling_summary,38db2f65-41df-4c7a-865c-7e5c7502b57d
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,6e795a3f-9888-4a3c-bce9-5830d127db88,19,missing_expected_decision_labels,csm,573ce546-8816-431c-a4fc-44b0bea371de
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,6e795a3f-9888-4a3c-bce9-5830d127db88,19,missing_expected_decision_labels,long_context,640e23ee-3d07-47c4-843e-90c7eeda8271
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,6e795a3f-9888-4a3c-bce9-5830d127db88,19,missing_expected_decision_labels,graph_rag,715defa1-66ed-47d7-8d7e-62aa2a836161
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,6e795a3f-9888-4a3c-bce9-5830d127db88,19,missing_expected_decision_labels,hybrid_rag,81dee84d-63e2-45d5-97ba-8599ed8a0073
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,6e795a3f-9888-4a3c-bce9-5830d127db88,19,missing_expected_decision_labels,dense_rag,ec4c4d8d-4ef9-42cf-b2db-e446c1499fca
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,6e795a3f-9888-4a3c-bce9-5830d127db88,19,missing_expected_decision_labels,hippo_rag,ffca8d10-73ea-4f7b-8cb2-24af8b5e0e22
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=['treat'],,decision_f1,,,SYN-CSM-003,7f1ae3d4-f1ce-4391-b1ae-e4b5e4539173,20,missing_expected_decision_labels,hippo_rag,072954f2-2a5b-418b-b174-d19762511f62
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['diagnose', 'treat']",,decision_f1,,,SYN-CSM-003,7f1ae3d4-f1ce-4391-b1ae-e4b5e4539173,20,missing_expected_decision_labels,long_context,31cc6372-eaf1-4abe-8931-3b71d55bb227
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,7f1ae3d4-f1ce-4391-b1ae-e4b5e4539173,20,missing_expected_decision_labels,rolling_summary,3850ec9a-1d71-47c9-918e-fafef5389f8d
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=['monitor'],,decision_f1,,,SYN-CSM-003,7f1ae3d4-f1ce-4391-b1ae-e4b5e4539173,20,missing_expected_decision_labels,csm,64573b47-85f1-4605-a57f-098142f1333f
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,7f1ae3d4-f1ce-4391-b1ae-e4b5e4539173,20,missing_expected_decision_labels,hybrid_rag,82b3f5d3-d413-4a05-ad89-c81852350c28
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=['treat'],,decision_f1,,,SYN-CSM-003,7f1ae3d4-f1ce-4391-b1ae-e4b5e4539173,20,missing_expected_decision_labels,graph_rag,bc23c96f-568d-481e-88cd-5bfe0cfcc8b0
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['monitor', 'treat']",,decision_f1,,,SYN-CSM-003,7f1ae3d4-f1ce-4391-b1ae-e4b5e4539173,20,missing_expected_decision_labels,dense_rag,d47ac31e-f6d4-4fac-be39-9ae0707e44bc
