answer_accuracy,answer_hash,contradiction_handling,correction_recovery,decision_f1,evidence_support_rate,expected_calibration_error,fabricated_citation_rate,faithfulness,groundedness,hallucination_rate,lineage_citation_f1,memory_update_accuracy,p95_latency,patient,question_id,question_number,retrieval_precision,retrieval_recall,state_accuracy,state_recovery_time,system,temporal_consistency,tokens_per_query,total_cost,turn_id,unsupported_claim_rate
0.0,f10e8957fcbc8e3c6fd1a5a6e6e7ae7253b7a09db0eeeca694513a809c022b7e,,0.0,,0.5,0.18333333333333332,0.0,0.5,0.5,0.0,0.16666666666666666,0.6,23214,SYN-CSM-003,37ad3dba-df4c-4cde-9bd8-b359d00099bf,11,0.16666666666666666,0.2857142857142857,,,dense_rag,,1962,0.00052965,190ef59c-9e48-4bcc-bb48-6f225c03b7b6,0.0
0.0,d5a2c51318055f19fbca9632f20ab64259c1fcaa8cbea9d1c7ce669b96869795,,0.0,,0.5,,0.0,0.5,0.5,0.0,0.18181818181818182,0.6,126683,SYN-CSM-003,37ad3dba-df4c-4cde-9bd8-b359d00099bf,11,0.0625,0.14285714285714285,,,graph_rag,,2150,0.0005097,59d1d5ba-c3f0-4aa5-871a-344f091a58b2,0.0
0.0,73da8cbbc2b4fe0000920bad834b2ad288a5a4be260ef1a5b4d437974bc67a72,,0.0,,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.6,127143,SYN-CSM-003,37ad3dba-df4c-4cde-9bd8-b359d00099bf,11,0.0,0.0,,,hippo_rag,,1890,0.00054495,6461405c-f6f0-43e4-9a27-ab1e91eb4b93,0.0
0.22222222222222224,856a8ac78db7d432c58db24a88e7c61b626d2227d68c85591aea1486ad844c2f,,0.0,,0.6,0.11999999999999997,0.0,0.6,0.6,0.0,0.15384615384615383,0.6,28076,SYN-CSM-003,37ad3dba-df4c-4cde-9bd8-b359d00099bf,11,0.07142857142857142,0.14285714285714285,,,hybrid_rag,,2280,0.0006615,816c70f6-2b9b-4b51-93dd-3024e50ea50d,0.0
0.0,375af688e372b305a95ffebf63872d3b340a6360b5bfb48a81aec39262c0efbe,,0.0,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.22222222222222224,0.6,62727,SYN-CSM-003,37ad3dba-df4c-4cde-9bd8-b359d00099bf,11,0.2222222222222222,0.2857142857142857,,,rolling_summary,,2532,0.00048149999999999994,b448886a-99fb-4949-9d87-72de115ed553,0.0
0.0,875a63d997a95b751acaaa2e156062daaa1ed4c90e462429542e615a55e3d3ac,,0.0,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.0,0.6,127195,SYN-CSM-003,37ad3dba-df4c-4cde-9bd8-b359d00099bf,11,0.0,0.0,0.0,,csm,,2770,0.0005729999999999999,cdc05ef8-6c85-4f54-a025-fa47f0969057,0.0
,9e3d0b961798f92f5f12fe4fd4da2c7baa30587d681e4a7c0bed541efee12ca8,,0.0,,,,,,,,,0.0,13579,SYN-CSM-003,37ad3dba-df4c-4cde-9bd8-b359d00099bf,11,0.0,0.0,,,long_context,,1301,0.00024375,d3bee192-768a-4322-9d75-c8eaa3f2f1c4,
0.4,64f11a60fa362ea4e50677eb9c2b49ccea000f76d1a7c11efb740793fc6da228,,,,0.6666666666666666,0.24666666666666667,0.0,0.6666666666666666,0.6666666666666666,0.0,0.06896551724137931,,18554,SYN-CSM-003,e5eec9d0-ca07-4176-aad6-8b0e42cd2eac,12,0.14285714285714285,0.07407407407407407,,,dense_rag,,1944,0.00049185,111cef97-ae1a-465b-b414-d63e9c711565,0.0
0.0,cdd3800b7ea37a18af12698b643186a5e52f5910e97a7af9578a24e3c7a06e35,,,,0.5,0.0,0.0,0.5,0.5,0.0,0.06896551724137931,,62258,SYN-CSM-003,e5eec9d0-ca07-4176-aad6-8b0e42cd2eac,12,0.1111111111111111,0.037037037037037035,,,rolling_summary,,2636,0.00053625,324c2591-2e7b-408f-b00c-2c7ebeb7c59c,0.0
0.0,69b46615e2773eeb18e115f744f23da2b10e501da5cbf5049e09f842648708ac,,,,0.5,0.08333333333333333,0.0,0.5,0.5,0.0,0.06451612903225806,,122891,SYN-CSM-003,e5eec9d0-ca07-4176-aad6-8b0e42cd2eac,12,0.14285714285714285,0.07407407407407407,,,hippo_rag,,2072,0.0005682,3b6e0024-c5f4-4e9b-a0be-5015f5b0bb02,0.0
0.0,320411081312131af4a42045a47af4989943b6dd54e8d5465b7d4b19d8359506,,,,0.25,0.050000000000000044,0.0,0.25,0.25,0.5,0.0,,126401,SYN-CSM-003,e5eec9d0-ca07-4176-aad6-8b0e42cd2eac,12,0.0,0.0,,,csm,,2711,0.00053895,431d3994-263c-49c4-a515-aa9ac72b9d7b,0.5
0.0,f2aa1c2620fa07c5641b69a7ed95771c347d2d42a4fa4438947638ec6b3d8443,,,,0.16666666666666666,0.62,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,,20092,SYN-CSM-003,e5eec9d0-ca07-4176-aad6-8b0e42cd2eac,12,0.0,0.0,,,long_context,,1686,0.0004671,619ccc4f-42e8-4fb7-8719-c1d7057cac9b,0.6666666666666666
0.5,8de1d6dcbd8422c675bdd469dc167b9c5d33ad65984ea3dee825745ecbf1a058,1.0,,,0.75,0.10000000000000003,0.0,0.75,0.75,0.0,0.12903225806451613,,16590,SYN-CSM-003,e5eec9d0-ca07-4176-aad6-8b0e42cd2eac,12,0.14285714285714285,0.07407407407407407,,,hybrid_rag,,1939,0.00048255,7f6d828a-617c-4300-8f11-7ad2451cd6c6,0.0
0.0,88e6d023eb900740be772401b20363744a2d726a4fc4266e4bebf0b84a2f836a,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.06666666666666667,,127232,SYN-CSM-003,e5eec9d0-ca07-4176-aad6-8b0e42cd2eac,12,0.2,0.07407407407407407,,,graph_rag,,1609,0.0003993,f4d4be36-c8a5-49f2-b9b1-cd3a2a4fab19,0.0
0.0,39dd96db52800537aa1212878a62d94bf3714f52ea06cb5856e7789643d35cb2,,,,0.5,0.0,0.0,0.5,0.5,0.0,0.5,,121764,SYN-CSM-003,cdaf0fa3-5d67-495d-a181-8c9bb23b0b6b,13,0.14285714285714285,0.6666666666666666,,,hippo_rag,,1885,0.0003831,6547157e-cd7c-4fee-a7ec-211b0447e601,0.0
0.0,bb05dfa7ab5d8b9677e2c2f3d3adf36edc8c5f180771bcdb39d34602ee4d5a74,,,,0.5,,0.0,0.5,0.5,0.0,0.0,,19378,SYN-CSM-003,cdaf0fa3-5d67-495d-a181-8c9bb23b0b6b,13,0.0,0.0,,,long_context,,1378,0.00028635,8c4f3588-a2a2-494f-8daf-42760d89b613,0.0
0.0,88cf78955e93e8b7bd0b864b24a4411bf6fd3cbe56d7ae1c7c3096af439a460e,,,,0.5,,0.0,0.5,0.5,0.0,0.5,,125844,SYN-CSM-003,cdaf0fa3-5d67-495d-a181-8c9bb23b0b6b,13,0.16666666666666666,0.6666666666666666,,,graph_rag,,1735,0.0003426,a198e12e-a6f1-4903-a988-fb46ff11defc,0.0
0.0,bb05dfa7ab5d8b9677e2c2f3d3adf36edc8c5f180771bcdb39d34602ee4d5a74,,,,0.5,0.0,0.0,0.5,0.5,0.0,0.0,,65931,SYN-CSM-003,cdaf0fa3-5d67-495d-a181-8c9bb23b0b6b,13,0.0,0.0,,,rolling_summary,,2490,0.0004527,aeab5204-3092-46d2-a524-c8188447309d,0.0
0.0,39dd96db52800537aa1212878a62d94bf3714f52ea06cb5856e7789643d35cb2,,,,0.5,,0.0,0.5,0.5,0.0,0.5,,20088,SYN-CSM-003,cdaf0fa3-5d67-495d-a181-8c9bb23b0b6b,13,0.16666666666666666,0.6666666666666666,,,hybrid_rag,,1837,0.00038354999999999997,b1336f1f-e192-4ef6-b9a0-acf1935c62fb,0.0
0.0,e0a6ac88b2c168e6c9e9ed7be624ea2bab59714ee8cb073baed3040b753063e8,,,,0.5,0.37,0.0,0.5,0.5,0.0,0.5,,24670,SYN-CSM-003,cdaf0fa3-5d67-495d-a181-8c9bb23b0b6b,13,0.14285714285714285,0.6666666666666666,,,dense_rag,,1943,0.00039989999999999996,b4cc8651-e148-47d4-89c5-68bb328660dc,0.0
0.0,116a9c7ccc4ca6f8cec5aa52cd5cf3d3d331b13121b2352ba2e836f1a7eb938d,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.4,,126630,SYN-CSM-003,cdaf0fa3-5d67-495d-a181-8c9bb23b0b6b,13,0.07142857142857142,0.3333333333333333,,,csm,,2682,0.0005283,bf09e094-f756-4eb0-a52a-21f9eb4071b9,0.0
0.0,a9213cae2c395c370dd24e433c7af4d937b7f5bce8917d12fa0490f953126f6d,,0.25,0.0,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.28571428571428575,,19862,SYN-CSM-003,7bec0c49-ab48-44f8-8e80-cb8cfdb0b64a,14,0.15384615384615385,0.4,,,dense_rag,0.3333333333333333,1801,0.00036284999999999996,390d7858-1a65-486e-8974-26f833e9f0c7,0.0
0.0,5d455018ac71adac08fb96c5f30d13b09b5a643b261519c360d2df19fb82af9a,,0.25,0.0,0.5,0.125,0.0,0.5,0.5,0.0,0.28571428571428575,,127049,SYN-CSM-003,7bec0c49-ab48-44f8-8e80-cb8cfdb0b64a,14,0.08333333333333333,0.2,,,graph_rag,0.3333333333333333,1802,0.0004152,6a7ce384-3bde-4ad7-a072-5364c0dd461f,0.0
0.0,5d455018ac71adac08fb96c5f30d13b09b5a643b261519c360d2df19fb82af9a,,0.25,0.0,0.5,0.30000000000000004,0.0,0.5,0.5,0.0,0.25,,122118,SYN-CSM-003,7bec0c49-ab48-44f8-8e80-cb8cfdb0b64a,14,0.08333333333333333,0.2,,,hippo_rag,0.3333333333333333,1770,0.0003825,768aaf14-8710-4f53-b34c-dcef4c5d83e0,0.0
0.0,42ffad3e9337a6143ea2d62908962a09599664f5f01f9f8aae5c0065f71281d0,,0.25,0.0,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.0,,126921,SYN-CSM-003,7bec0c49-ab48-44f8-8e80-cb8cfdb0b64a,14,0.0,0.0,,1.0,csm,0.3333333333333333,2649,0.00048374999999999997,a504fd2e-33b0-48ea-b037-0e7437627ba7,0.0
0.0,5d455018ac71adac08fb96c5f30d13b09b5a643b261519c360d2df19fb82af9a,,0.25,0.0,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.25,,15935,SYN-CSM-003,7bec0c49-ab48-44f8-8e80-cb8cfdb0b64a,14,0.16666666666666666,0.4,,,hybrid_rag,0.3333333333333333,1837,0.00041055,e4b294b1-a181-461f-a519-af8c2f1ca55a,0.0
0.0,7a2666942145ad216dc8b4b4083a5737b7010202d6e81c3f2b8d96a2610e29f7,,0.25,0.0,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.0,,18159,SYN-CSM-003,7bec0c49-ab48-44f8-8e80-cb8cfdb0b64a,14,0.0,0.0,,,long_context,0.6666666666666666,1560,0.00038655,ecbcbf16-f1fd-400b-81a1-40cddaab4988,0.0
0.0,5d455018ac71adac08fb96c5f30d13b09b5a643b261519c360d2df19fb82af9a,,0.25,0.0,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.25,,126324,SYN-CSM-003,7bec0c49-ab48-44f8-8e80-cb8cfdb0b64a,14,0.2222222222222222,0.4,,,rolling_summary,0.3333333333333333,2681,0.00055875,f18e80d7-2adb-4f8b-adad-c81d54bed0d7,0.0
0.0,08a704e1f28aab72c6055ce91b917447a6e9caf166db0613cd2d144a55c42982,,0.0,,0.5,0.19999999999999996,0.0,0.5,0.5,0.0,0.5454545454545454,,123152,SYN-CSM-003,3faf65c0-c3c9-4bd5-b193-b2e277c1ee63,15,0.1875,0.42857142857142855,,,hippo_rag,0.3333333333333333,2150,0.0005078999999999999,068b6e4b-df18-429d-ab6e-b0e18ceda2db,0.0
0.6666666666666666,b85f0c8332c619c3c17b37ad42466c00db1d6a1a85eccf9f76930e66672cb3bf,,0.0,,1.0,,0.0,1.0,1.0,0.0,0.0,,18010,SYN-CSM-003,3faf65c0-c3c9-4bd5-b193-b2e277c1ee63,15,0.0,0.0,,,long_context,0.3333333333333333,1451,0.00032655,21bc8eaf-dc22-4c04-8395-e3966028628a,0.0
0.6666666666666666,f0a05d3c26441eccafde70b2bfd7bf1e74f7a223f753867c1912d392c61c52f0,,0.0,,1.0,0.09999999999999998,0.0,1.0,1.0,0.0,0.0,,127785,SYN-CSM-003,3faf65c0-c3c9-4bd5-b193-b2e277c1ee63,15,0.0,0.0,,,csm,0.6666666666666666,2663,0.00051555,2edccd91-012d-4bb4-9fea-458e82d54bcb,0.0
0.6666666666666666,02204e7f48df72035c2126ff22a184634fece734525239dcc432a9b28e9460c4,,0.0,,1.0,0.09999999999999998,0.0,1.0,1.0,0.0,0.36363636363636365,,126931,SYN-CSM-003,3faf65c0-c3c9-4bd5-b193-b2e277c1ee63,15,0.14285714285714285,0.2857142857142857,,,graph_rag,1.0,1953,0.0004482,3aec9137-7a0f-4fc4-8a7e-8cc697c6ed7a,0.0
0.0,76bdc1d6c66050146f547e5138f8af645c1ee9167ecd21cca86d71a5b3a25a2a,,0.0,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.4,,18828,SYN-CSM-003,3faf65c0-c3c9-4bd5-b193-b2e277c1ee63,15,0.23076923076923078,0.42857142857142855,,,hybrid_rag,0.3333333333333333,1815,0.00040724999999999995,6b980ef4-5577-4846-8022-f9db4797230e,0.0
0.0,1e2860e2fb59ef4e0bf488d1231ceb18463c0db5eb57a0903f74a9c1f143255f,,0.0,,0.5,,0.0,0.5,0.5,0.0,0.22222222222222224,,14434,SYN-CSM-003,3faf65c0-c3c9-4bd5-b193-b2e277c1ee63,15,0.3333333333333333,0.5714285714285714,,,dense_rag,0.3333333333333333,1681,0.00037365,8c1a7cd7-1b18-4775-80b8-9a0589fbefa6,0.0
0.5,41a07efa1ae6354f2a7cb75262725052b76d793c23bf9b5f7e1a6ba239b205cf,,0.25,,0.75,0.09999999999999998,0.0,0.75,0.75,0.0,0.22222222222222224,,127071,SYN-CSM-003,3faf65c0-c3c9-4bd5-b193-b2e277c1ee63,15,0.2222222222222222,0.2857142857142857,,,rolling_summary,0.6666666666666666,2638,0.0005667000000000001,cc147aa2-a987-42b6-8ab6-40f225fbc556,0.0
0.16666666666666666,354e2f5dd6adefa185f836949a1900df010acb38beab8243e52e27ce8e3a42fb,,0.25,,0.5833333333333334,0.11666666666666664,0.0,0.5833333333333334,0.5833333333333334,0.0,0.4000000000000001,,128127,SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,0.2222222222222222,0.4,,,rolling_summary,,3347,0.0009646500000000001,0fb540eb-600a-43a4-8c81-9f770024fd45,0.0
0.4,9240e04ac93bdd5d4788b3e4225238a596e53cc1dc18a71c95ff9302afae1b91,,0.25,,0.75,0.125,0.0,0.75,0.75,0.0,0.28571428571428575,,21387,SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,0.3076923076923077,0.8,,,hybrid_rag,,2190,0.0006165,92ef34d4-1456-4cf8-afe4-78739598d0fa,0.0
0.2,cf3e4951eb11ea0f544b616ec2bf840da8dee9f4a4318e8df7742505ace5bd38,,0.25,,0.625,0.11249999999999999,0.0,0.625,0.625,0.0,0.4444444444444445,,24513,SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,0.3076923076923077,0.8,,,dense_rag,,2173,0.0006229499999999999,aa36e64d-bcaa-4777-a0dd-5e2b5cbcb986,0.0
0.4444444444444444,f1fee7c5dccdf9faa5fc4da976052598af31f8f75b4d54c5faf226dbb7779556,,0.25,,0.8333333333333334,0.09999999999999998,0.0,0.8333333333333334,0.8333333333333334,0.0,0.25,,126860,SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,0.2857142857142857,0.8,,,graph_rag,,2190,0.0005688,bab4dbae-892a-4c72-a532-011aa0ce0572,0.0
0.0,89c8c307c39bdb9b3ebfc4233c12756c0b77a183ee8680338f56c8676d159723,,0.0,,0.5,0.11999999999999997,0.0,0.5,0.5,0.0,0.0,,19643,SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,0.0,0.0,,,long_context,,1966,0.00063645,bb3821ed-2a55-4218-a451-cc226f4dde56,0.0
0.2,785b67269cfc46b75dbafe0800138da4cfb6fe5521b1d2484e9dd5ba7d66499e,,0.25,,0.625,0.0,0.0,0.625,0.625,0.0,0.25,,123084,SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,0.2857142857142857,0.8,,,hippo_rag,,2269,0.0006161999999999999,e15085d4-36c6-40af-83f0-9fd3ee366e2e,0.0
0.25,53e6e85b63a7806134ea41fc06d396369861756c976546aa722d1ee94d989629,,0.25,,0.75,0.09999999999999998,0.0,0.75,0.75,0.0,0.0,,126592,SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,0.0,0.0,,1.0,csm,,2908,0.0006432,ed2ae72e-8f06-4b79-9677-60aeba8bd2f8,0.0
0.0,c8b9af6a4b00b2ba44b996cebaf89120e64e56da0a6b9056600515af74264ed0,,,,0.5,0.21999999999999997,0.0,0.5,0.5,0.0,0.8571428571428571,,20547,SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,0.2,0.75,,,dense_rag,,1943,0.00043499999999999995,0123d0cc-009d-49e6-a8d5-ed1d0d67ad60,0.0
0.0,6ce278e7d2f649a8175d305a5e35ad4e1be18fb6625a1c2d4235be925c945f59,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.5714285714285715,,126513,SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,0.25,0.75,,,graph_rag,,1835,0.0004521,04353b6d-1ba5-4100-91ba-c51152e9ffb8,0.0
0.0,84da365e6ac8576f84b389c68494a17c4d297afa1576db61ed953d1923aec6d3,,,,0.5,0.0,0.0,0.5,0.5,0.0,0.4,,23554,SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,0.125,0.25,,,long_context,,1385,0.0002928,281cbfec-aa03-46a1-887e-4b383cc1f3ce,0.0
0.0,ac0dc88969129b817a1b98a5129244398f90108f3731359b948baf4cfc95ba9a,,,,0.5,0.010000000000000009,0.0,0.5,0.5,0.0,0.5714285714285715,,27696,SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,0.2,0.75,,,hybrid_rag,,1956,0.00044325,44c880ec-f19a-493b-8e2b-15a8be066014,0.0
0.0,ff814122d4c84ac5ade2c5bf85a3e30fce0cecea3364ae011d1ca2ab4026541d,,,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.3333333333333333,,122176,SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,0.25,0.75,,,hippo_rag,,1690,0.00036825,7db32492-1bb6-44a4-9949-1f7ac9ae38a8,0.0
0.0,7fe7aaaae7e96471c3b60d53f5f9223a364674ab45efa3fe86e6f5032abcbfed,,,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.25,,126585,SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,0.1875,0.75,,,csm,,2861,0.0005889,8f75c5e4-b624-4cc0-9cc1-6e66e0948a44,0.0
0.0,e6e7d713b7aba112172ef9fdc7122d89ae0d874f78caee269caa3890eec989ea,,,,0.5,0.0,0.0,0.5,0.5,0.0,0.0,,126528,SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,0.0,0.0,,,rolling_summary,,2606,0.0005245499999999999,ac163172-a1ca-4f30-97a6-f052eb720a0e,0.0
0.0,72c58fc45b3367fbcff3ea11de31e7e153f2dbc0a915b72815a3b547b37e480d,,,,0.5,0.0,0.0,0.5,0.5,0.0,0.25,,127195,SYN-CSM-003,50a92b2e-d6cc-416b-85ab-3a4a2ef7eff6,18,0.2222222222222222,0.4,,,rolling_summary,,2990,0.0007473,5593f1e3-0731-45c5-9cb2-a38df6df1a4b,0.0
0.4,bb8457ae7d4f854f6bd9935c69bd07abf5038f0952cf2c97a0f31179022bdbf3,,,,0.6666666666666666,0.21666666666666667,0.0,0.6666666666666666,0.6666666666666666,0.0,0.4444444444444445,,23660,SYN-CSM-003,50a92b2e-d6cc-416b-85ab-3a4a2ef7eff6,18,0.16666666666666666,0.4,,,dense_rag,,1981,0.0005432999999999999,62c8bede-ba60-4d9b-a52c-6ab6d1dab0f2,0.0
0.0,7cacab8ebcda4f5c2ba8ff5e739dc1ac0dd4e889ad90e303b4da2f0783393cf8,1.0,,,0.5,0.12750000000000003,0.0,0.5,0.5,0.0,0.1818181818181818,,127199,SYN-CSM-003,50a92b2e-d6cc-416b-85ab-3a4a2ef7eff6,18,0.0625,0.2,,,hippo_rag,,2346,0.0006498,67b8f33a-a4d4-42be-87e8-69642acf53f8,0.0
0.0,7e5294cf9b63b09fd4566dc15e7ba3392a6de4ecea88055173d68108e5e98e0a,,,,0.5,0.16666666666666666,0.0,0.5,0.5,0.0,0.22222222222222224,,128059,SYN-CSM-003,50a92b2e-d6cc-416b-85ab-3a4a2ef7eff6,18,0.07142857142857142,0.2,,,graph_rag,,2239,0.0006301499999999999,9a9b8608-0d9c-468e-8fdd-8f39afb743b3,0.0
0.0,15fc74ba6a97fa559787381b17dbc7e23a795e9c5593f05578a78f711346f85b,,,,0.5,,0.0,0.5,0.5,0.0,0.0,,18291,SYN-CSM-003,50a92b2e-d6cc-416b-85ab-3a4a2ef7eff6,18,0.0,0.0,,,long_context,,1544,0.00038009999999999997,ba6e63c2-81b1-4351-9e3a-d3c968370ea7,0.0
0.0,ee3c29c9fc074d01fb3ffd2c6b51ca653e1ff85207af79d1f28a2a9b134a16ec,,,,0.5,0.40199999999999997,0.0,0.5,0.5,0.0,0.3636363636363636,,21611,SYN-CSM-003,50a92b2e-d6cc-416b-85ab-3a4a2ef7eff6,18,0.14285714285714285,0.4,,,hybrid_rag,,2428,0.0007458,d32fe713-06db-4e20-aee9-0498048af647,0.0
0.0,7b122b4ac7987df4718dcdcb909f25c466fe8453ee436ec8fa01c77e8dec5470,,,,0.5,0.25,0.0,0.5,0.5,0.0,0.4444444444444445,,126998,SYN-CSM-003,50a92b2e-d6cc-416b-85ab-3a4a2ef7eff6,18,0.1111111111111111,0.4,,,csm,,2957,0.0006195,e1e02992-ebb4-4ab5-a890-e42149c5b5cf,0.0
0.0,8b845ed1c99cf0a6ea57d257edeada7dc8d7067f92ccd70cb552648dc7b1e184,,0.25,,0.5,0.0,0.0,0.5,0.5,0.0,0.16666666666666666,,123716,SYN-CSM-003,6e795a3f-9888-4a3c-bce9-5830d127db88,19,0.2222222222222222,0.2222222222222222,,,rolling_summary,0.3333333333333333,2886,0.00067365,38db2f65-41df-4c7a-865c-7e5c7502b57d,0.0
0.0,022eba5b579ecbac505a1f2796c1f0516a4270ebff4b9d1696aec66fb4090b72,,0.25,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.375,,128117,SYN-CSM-003,6e795a3f-9888-4a3c-bce9-5830d127db88,19,0.21428571428571427,0.3333333333333333,,1.0,csm,0.3333333333333333,2946,0.00066915,573ce546-8816-431c-a4fc-44b0bea371de,0.0
0.0,5cb0f16ff17a732272aabd677709b4ed3a230aaa2a8a87ce96aa9e142bd74f05,,0.25,,0.125,,0.0,0.125,0.125,0.75,0.0,,15155,SYN-CSM-003,6e795a3f-9888-4a3c-bce9-5830d127db88,19,0.0,0.0,,,long_context,0.3333333333333333,1731,0.00048149999999999994,640e23ee-3d07-47c4-843e-90c7eeda8271,0.75
0.0,122dcac5570b8631f82aeee790c977d8519c5a59b3561bd9437ccd65458c3ce8,,0.25,,0.5,0.15000000000000002,0.0,0.5,0.5,0.0,0.42857142857142855,,255290,SYN-CSM-003,6e795a3f-9888-4a3c-bce9-5830d127db88,19,0.2857142857142857,0.4444444444444444,,,graph_rag,0.3333333333333333,4255,0.0009653999999999999,715defa1-66ed-47d7-8d7e-62aa2a836161,0.0
0.0,2dbdcb7ff0f5f6f34052ab1e5dd68aee5a25d19d9c7a4448fdb69d63154b3f76,,0.25,,0.5,,0.0,0.5,0.5,0.0,0.46153846153846156,,23137,SYN-CSM-003,6e795a3f-9888-4a3c-bce9-5830d127db88,19,0.35714285714285715,0.5555555555555556,,,hybrid_rag,0.3333333333333333,2241,0.00056925,81dee84d-63e2-45d5-97ba-8599ed8a0073,0.0
0.0,327e90297ec701f8bf081feef8b2a1c445c72bc08013deb170b1b6da4083bbe9,,0.25,,0.5,,0.0,0.5,0.5,0.0,0.16666666666666666,,23765,SYN-CSM-003,6e795a3f-9888-4a3c-bce9-5830d127db88,19,0.2857142857142857,0.4444444444444444,,,dense_rag,1.0,2234,0.0005938499999999999,ec4c4d8d-4ef9-42cf-b2db-e446c1499fca,0.0
0.0,ad56d4b8bd7bd57b7102614210a16e86d87e8e1993ae7da513178adffde5b3ba,,0.25,,0.5,0.0,0.0,0.5,0.5,0.0,0.5333333333333333,,128087,SYN-CSM-003,6e795a3f-9888-4a3c-bce9-5830d127db88,19,0.3125,0.5555555555555556,,,hippo_rag,0.3333333333333333,2468,0.00067125,ffca8d10-73ea-4f7b-8cb2-24af8b5e0e22,0.0
0.3,bd8461a38d73daa590280213b43684d6ec57d16c8ab8aaaaa045f10c359b7865,,0.0,,0.6875,0.75,0.0,0.6875,0.6875,0.0,0.4444444444444444,,128867,SYN-CSM-003,7f1ae3d4-f1ce-4391-b1ae-e4b5e4539173,20,0.2777777777777778,0.38461538461538464,,,hippo_rag,,3001,0.00096855,072954f2-2a5b-418b-b174-d19762511f62,0.0
0.1,2d50bb4248450a504c1f9278de43b12f06f36fd172b686af8f60fad88f50d264,,0.0,,0.5625,,0.0,0.5625,0.5625,0.0,0.0,,22020,SYN-CSM-003,7f1ae3d4-f1ce-4391-b1ae-e4b5e4539173,20,0.0,0.0,,,long_context,,2384,0.0008863499999999999,31cc6372-eaf1-4abe-8931-3b71d55bb227,0.0
0.3,0a59854270ae5967a5f6e4f1fd060c490cbad6d3aa24c253935bbd9d644b7ed6,,0.25,,0.6875,0.07500000000000001,0.0,0.6875,0.6875,0.0,0.1111111111111111,,129182,SYN-CSM-003,7f1ae3d4-f1ce-4391-b1ae-e4b5e4539173,20,0.2222222222222222,0.15384615384615385,,,rolling_summary,,3420,0.00100755,3850ec9a-1d71-47c9-918e-fafef5389f8d,0.0
0.3157894736842105,cbcfd5fff2752760845f2afe0b9d25046fc54879182aacc5bd93cd5d50a7be88,,0.25,,0.7142857142857143,0.3628571428571429,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,,130510,SYN-CSM-003,7f1ae3d4-f1ce-4391-b1ae-e4b5e4539173,20,0.0,0.0,,1.0,csm,,3605,0.0010425,64573b47-85f1-4605-a57f-098142f1333f,0.0
0.47058823529411764,874661a5bb2bbc2a01b6b4885377833f8fd65493195667dd8eb0a4b40c6a5a6d,,0.25,,0.9,0.97,0.0,0.9,0.9,0.0,0.42105263157894735,,128745,SYN-CSM-003,7f1ae3d4-f1ce-4391-b1ae-e4b5e4539173,20,0.25,0.3076923076923077,,,hybrid_rag,,2789,0.0008966999999999998,82b3f5d3-d413-4a05-ad89-c81852350c28,0.0
0.2,2e3289115377287d38426b17c252ff9f2e71c35f80f7054842d441cc66753e73,,0.0,,0.625,0.75,0.0,0.625,0.625,0.0,0.380952380952381,,128680,SYN-CSM-003,7f1ae3d4-f1ce-4391-b1ae-e4b5e4539173,20,0.25,0.3076923076923077,,,graph_rag,,3026,0.00104385,bc23c96f-568d-481e-88cd-5bfe0cfcc8b0,0.0
