patient,question_number,question,question_type,source_cutoff,route_v4,readiness,expected_sources,retrieved_sources,relevant_sources,expected_count,retrieved_count,relevant_count,v2_recall,v4_precision,v4_recall,coverage_delta_vs_v2,item_count,evidence_item_count,historical_item_count,mandatory_support_evidence_count,correction_evidence_count,dependency_item_count,state_without_evidence_count,null_canonical_count,future_leak_count,current_superseded_count,token_count,route_budget,budget_pass,exact_source_fallback_present,rare_detail_fallback_present,correction_bundle_present,temporal_history_present,warnings
SYN-CSM-002,1,What antibiotic allergy is currently recorded?,Current state,2026-02-01T23:59:59+05:30,state_first,ready,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f""]","[""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""c0565441-cb26-4c90-ac56-6ae55e7d4dac""]","[""66a24697-9176-49ad-a3c7-71d68813d9e1""]",3,4,1,0.5,0.25,0.3333333333333333,-0.16666666666666669,8,4,0,4,0,0,0,0,0,0,1149,1600,True,False,False,True,True,"[""CSM v4 route=state_first; selected 8 items from 14 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,2,Was anaphylaxis documented in the initial allergy history?,Historical fact,2026-02-01T23:59:59+05:30,temporal_state,ready,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""True""]","[""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""9fe1621d-2a1f-4690-96ba-cae5df236aec"", ""bf6612ab-30cb-473d-90fc-f63f72980a9c"", ""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f""]","[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f""]",3,8,2,0.3333333333333333,0.25,0.6666666666666666,0.3333333333333333,14,8,2,4,0,0,0,0,0,0,2377,2400,True,False,False,True,True,"[""CSM v4 route=temporal_state; selected 14 items from 18 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,3,What contradiction entered the record on 10 February?,Contradiction detection,2026-02-10T23:59:59+05:30,temporal_state,ready,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""862e42ef-ef0f-45c8-914f-bb85f145a2ae"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""9311b153-e6bf-4875-9eb2-edeec723d1b1""]","[""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""862e42ef-ef0f-45c8-914f-bb85f145a2ae"", ""e25767af-00d0-4d6e-b3ce-2e327cf2b194"", ""bf6612ab-30cb-473d-90fc-f63f72980a9c"", ""9fe1621d-2a1f-4690-96ba-cae5df236aec""]","[""862e42ef-ef0f-45c8-914f-bb85f145a2ae""]",4,8,1,0.2,0.125,0.25,0.04999999999999999,14,8,2,4,0,0,0,0,0,0,2394,2400,True,False,False,True,True,"[""CSM v4 route=temporal_state; selected 14 items from 20 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,4,Should the two hospital summaries count as two independent confirmations of no allergy?,Duplicate evidence,2026-02-11T23:59:59+05:30,high_risk_review,ready,"[""862e42ef-ef0f-45c8-914f-bb85f145a2ae"", ""9311b153-e6bf-4875-9eb2-edeec723d1b1"", ""98402931-401e-44e9-8d6e-0fbde7f989fc"", ""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c""]",[],4,4,0,0.0,0.0,0.0,0.0,8,4,0,4,0,0,0,0,0,0,1149,2000,True,False,False,True,True,"[""CSM v4 route=high_risk_review; selected 8 items from 18 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,5,What should the allergy-state status be after the duplicate hospital record is added?,State lifecycle,2026-02-11T23:59:59+05:30,high_risk_review,ready,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""862e42ef-ef0f-45c8-914f-bb85f145a2ae"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""9311b153-e6bf-4875-9eb2-edeec723d1b1"", ""98402931-401e-44e9-8d6e-0fbde7f989fc"", ""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c""]",[],6,4,0,0.0,0.0,0.0,0.0,8,4,0,4,0,0,0,0,0,0,1149,2000,True,False,False,True,True,"[""CSM v4 route=high_risk_review; selected 8 items from 18 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,6,"What does the external allergist letter support, and what does it not establish?",Evidence support,2026-02-18T23:59:59+05:30,state_first,ready,"[""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]","[""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099""]","[""c1b10f0c-5675-4c5f-bffc-f24e9f380099""]",2,5,1,0.3333333333333333,0.2,0.5,0.16666666666666669,8,5,0,4,0,0,0,0,0,0,1229,1600,True,False,False,True,True,"[""CSM v4 route=state_first; selected 9 items from 21 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,7,How is the contradiction resolved on 20 February?,Correction recovery,2026-02-20T23:59:59+05:30,temporal_state,ready,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]","[""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""66e57bbe-fb68-43c7-810c-23a150eaae26"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099""]","[""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099""]",6,7,2,0.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,13,7,2,4,0,0,0,0,0,0,2262,2400,True,False,False,True,True,"[""CSM v4 route=temporal_state; selected 13 items from 28 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,8,Should the unsupported chat statement about anaphylactic shock update the active allergy severity?,Pending-review awareness,2026-02-20T23:59:59+05:30,high_risk_review,ready,"[""03ef8668-4d8a-4f40-ac0c-7190244c10cf"", ""0a11dafd-4111-4de7-b645-02a577c73563"", ""1987e74d-ece7-4c61-89b1-414398ebd9a7"", ""19df152d-b0cf-4200-8e66-5a34557bd981"", ""27860a62-0e8b-4371-9b7a-b1ac2ecdc80a"", ""2cdd70a9-7e99-46f2-a383-f1f638b16a85"", ""336a9528-4531-4d60-9e60-b573ef30c139"", ""36f31ab1-bb0c-4208-b8d5-d62bc3ce0afc"", ""39af198e-d840-49f1-9c33-0780b370d757"", ""4491c7f7-80e4-407a-b2f2-d0d4a68ea206"", ""45309762-0d3d-49c8-a9e4-552374bd2d1d"", ""4adda335-efbc-498b-813f-dde3cad57023"", ""4b6ef3e3-808f-4f72-93bc-451587e37d49"", ""5d5ace30-81ae-4e5c-9e40-bcd745a72ebf"", ""77e2e274-ea2a-4305-b36c-888db215e9f7"", ""7b34594d-a34f-4df7-b3ae-5c724fa1a87e"", ""True"", ""a1305ba4-647a-44a4-902a-6795f93250d6"", ""a82e2ef9-7899-4d17-9d5f-4019c63e8605"", ""b73a625d-c960-4416-934b-f6aeb1be160e"", ""c04f8c57-d37d-44d9-859b-e6ae3d81383f"", ""c0bae49b-17a0-44f8-aa16-1eb517c94516"", ""cd166dae-dafe-4e9c-8c3f-fa60c89d8b61"", ""e2f9e163-09ef-478d-a6d4-a5aa39787a0c"", ""f2c1f652-37bd-4358-bfda-1f1288b992d1"", ""f58edfec-f34b-449f-9fa7-56618781d9d9"", ""f6f08c15-7006-4266-8b84-5b19a8c73f2e""]","[""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c""]",[],27,4,0,0.0,0.0,0.0,0.0,8,4,0,4,0,0,0,0,0,0,1149,2000,True,False,False,True,True,"[""CSM v4 route=high_risk_review; selected 8 items from 24 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,9,What is the latest resolved allergy state?,Latest valid fact,2026-02-20T23:59:59+05:30,state_first,ready,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]","[""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""66e57bbe-fb68-43c7-810c-23a150eaae26""]",[],6,5,0,0.0,0.0,0.0,0.0,8,5,0,4,0,0,0,0,0,0,1194,1600,True,False,False,True,True,"[""CSM v4 route=state_first; selected 9 items from 24 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,10,Quote the exact retraction sentence from the correction notice.,Exact quotation,2026-02-20T23:59:59+05:30,correction_state,ready,"[""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5""]","[""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""66e57bbe-fb68-43c7-810c-23a150eaae26"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""df43e673-2678-44ab-86ee-2016f737e9cd"", ""a39c5e57-70b4-4767-bbb9-3dbb713993eb"", ""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""9311b153-e6bf-4875-9eb2-edeec723d1b1"", ""98402931-401e-44e9-8d6e-0fbde7f989fc""]","[""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5""]",2,12,2,0.6666666666666666,0.16666666666666666,1.0,0.33333333333333337,12,8,0,8,8,0,0,0,0,0,2322,2400,True,False,False,True,True,"[""CSM v4 route=correction_state; selected 12 items from 28 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,11,Which sources directly support the allergy history?,Evidence-supported answer,2026-02-20T23:59:59+05:30,temporal_state,ready,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]","[""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""66e57bbe-fb68-43c7-810c-23a150eaae26"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f""]","[""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099""]",7,7,3,0.125,0.42857142857142855,0.42857142857142855,0.30357142857142855,13,7,2,4,0,0,0,0,0,0,2292,2400,True,False,False,True,True,"[""CSM v4 route=temporal_state; selected 13 items from 28 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,12,Which citation is invalid support for anaphylaxis: DOC-P2-005 or CHAT-P2-003?,Citation verification,2026-02-20T23:59:59+05:30,exact_source,ready,"[""03ef8668-4d8a-4f40-ac0c-7190244c10cf"", ""0a11dafd-4111-4de7-b645-02a577c73563"", ""27860a62-0e8b-4371-9b7a-b1ac2ecdc80a"", ""36f31ab1-bb0c-4208-b8d5-d62bc3ce0afc"", ""4491c7f7-80e4-407a-b2f2-d0d4a68ea206"", ""4b6ef3e3-808f-4f72-93bc-451587e37d49"", ""7b34594d-a34f-4df7-b3ae-5c724fa1a87e"", ""True"", ""a82e2ef9-7899-4d17-9d5f-4019c63e8605"", ""c04f8c57-d37d-44d9-859b-e6ae3d81383f"", ""c0bae49b-17a0-44f8-aa16-1eb517c94516"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""cd166dae-dafe-4e9c-8c3f-fa60c89d8b61"", ""df43e673-2678-44ab-86ee-2016f737e9cd"", ""e2f9e163-09ef-478d-a6d4-a5aa39787a0c"", ""f58edfec-f34b-449f-9fa7-56618781d9d9""]","[""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""66e57bbe-fb68-43c7-810c-23a150eaae26"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""9fe1621d-2a1f-4690-96ba-cae5df236aec"", ""e25767af-00d0-4d6e-b3ce-2e327cf2b194"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""862e42ef-ef0f-45c8-914f-bb85f145a2ae"", ""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""c1b10f0c-5675-4c5f-bffc-f24e9f380099""]",16,8,1,0.0625,0.125,0.0625,0.0,8,8,0,0,0,0,0,0,0,0,1897,2000,True,True,False,True,True,"[""CSM v4 route=exact_source; selected 8 items from 24 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,13,"What was the effective date of the historical reaction, and when was it recorded in Sustha?",Late-arriving evidence,2026-02-20T23:59:59+05:30,temporal_state,ready,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""9fe1621d-2a1f-4690-96ba-cae5df236aec""]","[""8bb866c4-e823-4913-b09f-0eec883daa68"", ""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""66e57bbe-fb68-43c7-810c-23a150eaae26""]","[""8debd3a9-7d56-4f30-8e39-6c382f8eac5f""]",3,7,1,0.25,0.14285714285714285,0.3333333333333333,0.08333333333333331,13,7,2,4,0,0,0,0,0,0,2292,2400,True,False,False,True,True,"[""CSM v4 route=temporal_state; selected 13 items from 28 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,14,"Classify the medication-safety outcome after reconciliation: resolved, contested, or unknown.",Decision classification,2026-02-20T23:59:59+05:30,temporal_state,ready,"[""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]","[""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""66e57bbe-fb68-43c7-810c-23a150eaae26"", ""9fe1621d-2a1f-4690-96ba-cae5df236aec"", ""bf6612ab-30cb-473d-90fc-f63f72980a9c"", ""e25767af-00d0-4d6e-b3ce-2e327cf2b194""]",[],4,8,0,0.0,0.0,0.0,0.0,14,8,2,4,0,0,0,0,0,0,2333,2400,True,False,False,True,True,"[""CSM v4 route=temporal_state; selected 14 items from 28 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,15,"Before 18 February, could the system use the allergist letter?",Future-leakage trap,2026-02-17T23:59:59+05:30,temporal_state,ready,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""862e42ef-ef0f-45c8-914f-bb85f145a2ae"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""9311b153-e6bf-4875-9eb2-edeec723d1b1"", ""98402931-401e-44e9-8d6e-0fbde7f989fc"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd"", ""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""e25767af-00d0-4d6e-b3ce-2e327cf2b194"", ""862e42ef-ef0f-45c8-914f-bb85f145a2ae""]","[""862e42ef-ef0f-45c8-914f-bb85f145a2ae"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f""]",10,7,2,0.09090909090909091,0.2857142857142857,0.2,0.1090909090909091,13,7,2,4,0,0,0,0,0,0,2374,2400,True,False,False,True,True,"[""CSM v4 route=temporal_state; selected 13 items from 23 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,16,Which record should be treated as retracted but still retained for audit?,Retraction handling,2026-02-20T23:59:59+05:30,correction_state,ready,"[""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""862e42ef-ef0f-45c8-914f-bb85f145a2ae"", ""9311b153-e6bf-4875-9eb2-edeec723d1b1"", ""98402931-401e-44e9-8d6e-0fbde7f989fc"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""66e57bbe-fb68-43c7-810c-23a150eaae26"", ""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""a39c5e57-70b4-4767-bbb9-3dbb713993eb"", ""9311b153-e6bf-4875-9eb2-edeec723d1b1"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""df43e673-2678-44ab-86ee-2016f737e9cd"", ""98402931-401e-44e9-8d6e-0fbde7f989fc""]","[""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""9311b153-e6bf-4875-9eb2-edeec723d1b1"", ""98402931-401e-44e9-8d6e-0fbde7f989fc"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5""]",6,12,4,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,12,8,0,8,8,0,0,0,0,0,2322,2400,True,False,False,True,True,"[""CSM v4 route=correction_state; selected 12 items from 28 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,17,Does the evidence justify describing the reaction as severe anaphylaxis?,Insufficient evidence,2026-02-20T23:59:59+05:30,exact_source,ready,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""True"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]","[""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""66e57bbe-fb68-43c7-810c-23a150eaae26"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""91dfb1e3-dff7-4b57-92d0-c42302361948""]","[""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099""]",5,9,2,0.4,0.2222222222222222,0.4,0.0,9,9,0,0,0,0,0,0,0,0,1937,2000,True,True,False,True,True,"[""CSM v4 route=exact_source; selected 9 items from 24 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,18,What changed in the allergy state from 11 February to 20 February?,State history,2026-02-20T23:59:59+05:30,temporal_state,ready,"[""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""862e42ef-ef0f-45c8-914f-bb85f145a2ae"", ""9311b153-e6bf-4875-9eb2-edeec723d1b1"", ""98402931-401e-44e9-8d6e-0fbde7f989fc"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd"", ""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""8bb866c4-e823-4913-b09f-0eec883daa68"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""66e57bbe-fb68-43c7-810c-23a150eaae26"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""91dfb1e3-dff7-4b57-92d0-c42302361948"", ""bf6612ab-30cb-473d-90fc-f63f72980a9c""]","[""3a49520b-8fee-45f8-934d-9d52db21acf5""]",8,8,1,0.0,0.125,0.125,0.125,14,8,2,4,0,0,0,0,0,0,2331,2400,True,False,False,True,True,"[""CSM v4 route=temporal_state; selected 14 items from 28 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,19,Which retrieved documents are redundant for the NKDA claim?,Retrieval relevance,2026-02-20T23:59:59+05:30,state_first,ready,"[""862e42ef-ef0f-45c8-914f-bb85f145a2ae"", ""9311b153-e6bf-4875-9eb2-edeec723d1b1"", ""98402931-401e-44e9-8d6e-0fbde7f989fc"", ""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""66a24697-9176-49ad-a3c7-71d68813d9e1""]",[],4,4,0,0.0,0.0,0.0,0.0,8,4,0,4,0,0,0,0,0,0,1149,1600,True,False,False,True,True,"[""CSM v4 route=state_first; selected 9 items from 24 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-002,20,Summarize the allergy reconciliation with citations and calibrated confidence.,Integrated answer,2026-02-20T23:59:59+05:30,hybrid_state_evidence,ready,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""862e42ef-ef0f-45c8-914f-bb85f145a2ae"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""9311b153-e6bf-4875-9eb2-edeec723d1b1"", ""98402931-401e-44e9-8d6e-0fbde7f989fc"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd"", ""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""66a24697-9176-49ad-a3c7-71d68813d9e1"", ""8dccc08a-484a-438f-ac5c-ac156ef18e9c"", ""8bb866c4-e823-4913-b09f-0eec883daa68"", ""c0565441-cb26-4c90-ac56-6ae55e7d4dac"", ""66e57bbe-fb68-43c7-810c-23a150eaae26"", ""bf6612ab-30cb-473d-90fc-f63f72980a9c"", ""e25767af-00d0-4d6e-b3ce-2e327cf2b194"", ""3a49520b-8fee-45f8-934d-9d52db21acf5""]","[""3a49520b-8fee-45f8-934d-9d52db21acf5""]",10,8,1,0.0,0.125,0.1,0.1,12,8,0,4,0,0,0,0,0,0,1960,2600,True,False,False,True,True,"[""CSM v4 route=hybrid_state_evidence; selected 12 items from 24 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,1,What cardiovascular condition and medicines are active at baseline?,Current state,2026-04-01T23:59:59+05:30,state_first,ready,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]","[""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b""]","[""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b""]",5,5,3,0.5,0.6,0.6,0.09999999999999998,8,5,0,5,0,0,0,0,0,0,1141,1600,True,False,False,True,True,"[""CSM v4 route=state_first; selected 10 items from 13 valid candidates using mandatory+top-k activation.""]"
SYN-CSM-003,2,What was the baseline resting heart rate?,Historical fact,2026-04-01T23:59:59+05:30,state_first,ready,"[""2e5d3648-597e-411c-b723-855519bef763"", ""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]","[""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""4e13f76b-deab-47b5-94a0-d13b01eea584"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99""]","[""78d14e72-cdd1-4822-8b6c-e3300c0baf2b""]",3,5,1,0.25,0.2,0.3333333333333333,0.08333333333333331,8,5,0,5,0,0,0,0,0,0,1136,1600,True,False,False,True,True,"[""CSM v4 route=state_first; selected 10 items from 13 valid candidates using mandatory+top-k activation.""]"
