calculation_reason,canonical_source_id,expected_canonical_ids,patient,question_id,question_number,rank,relevance_classification,relevant,resolution_status,resolved_canonical_ids,retrieval_item_id,system,system_native_id,system_native_type,turn_id
retrieval_identifier_canonicalized,4f3333db-3165-4eda-92c3-3a26228909e8,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,7,not_relevant,False,resolved,"[""4f3333db-3165-4eda-92c3-3a26228909e8"", ""f071bfd0-e514-473b-91a5-d7480532da5d""]",2034cb3c-0238-46a4-922d-b9bced14c337,graph_rag,a98a02bb-6622-4820-8529-4f839df60edd,graph_rag_text_unit,2d318d3b-3d09-414a-8ae7-671b9795f364
retrieval_identifier_canonicalized,01179013-122d-467c-ba84-2f1f8debc427,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,8,not_relevant,False,resolved,"[""01179013-122d-467c-ba84-2f1f8debc427"", ""e7227da2-1080-4e02-9f46-273e603b015b""]",546b7ff7-82e3-41fc-959a-a8f2656ddc86,graph_rag,0793f4f9-88c2-42ac-b12b-382627e7517b,graph_rag_text_unit,2d318d3b-3d09-414a-8ae7-671b9795f364
retrieval_identifier_canonicalized,bc591979-e201-4df2-b047-7892519080f0,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,1,not_relevant,False,resolved,"[""bc591979-e201-4df2-b047-7892519080f0""]",ede9658a-93b2-46d7-965e-42215a4aa8a6,dense_rag,65615bb1-a04a-4c6f-88a1-b12b2c84f283,dense_rag_chunk,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
retrieval_identifier_canonicalized,4ccc7534-0c71-4918-a30a-3425d55a636c,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,2,not_relevant,False,resolved,"[""4ccc7534-0c71-4918-a30a-3425d55a636c""]",bc30f805-9e85-4d2d-8c1b-c7398456645f,dense_rag,fda963ef-92ea-401d-b973-f0c94787ca3b,dense_rag_chunk,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
retrieval_identifier_canonicalized,ccb0ce3a-a3c5-46e7-89f0-8eb60ef5a5e3,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,3,not_relevant,False,resolved,"[""ccb0ce3a-a3c5-46e7-89f0-8eb60ef5a5e3""]",68673e85-a919-4ef8-887b-ae81172fcf51,dense_rag,8660844a-5645-4558-9b02-63ba438a4355,dense_rag_chunk,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
retrieval_identifier_canonicalized,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,4,relevant,True,resolved,"[""028d59cf-d859-40b9-aa91-71a4cf14f781"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""e5a11973-ae52-4d29-bc64-19089bc4f098""]",01a32b7f-1f15-45cb-9d56-520893419e48,dense_rag,aefa0886-23c3-40d7-9698-6b90b9c1b9e1,dense_rag_chunk,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
retrieval_identifier_canonicalized,5a7448c6-829a-4d17-afa0-a12fc259a4a8,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,5,not_relevant,False,resolved,"[""5a7448c6-829a-4d17-afa0-a12fc259a4a8"", ""992508fd-a5ec-443e-a9b5-1b673de2ccd5"", ""e7227da2-1080-4e02-9f46-273e603b015b""]",61026692-4773-43da-ae9d-4f6363efb8e5,dense_rag,80a4f732-4b8d-4985-88d1-772d605f50c1,dense_rag_chunk,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
retrieval_identifier_canonicalized,501fafdf-88fe-400c-b8fe-d49b391cc246,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,6,relevant,True,resolved,"[""028d59cf-d859-40b9-aa91-71a4cf14f781"", ""501fafdf-88fe-400c-b8fe-d49b391cc246""]",7f0f230f-8e44-4990-99fe-f1924dc2ceb4,dense_rag,96ccb889-9060-4738-b0eb-62695f8fee96,dense_rag_chunk,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
retrieval_identifier_canonicalized,f3b0795a-e10e-4e52-9859-d6337529c759,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,7,not_relevant,False,resolved,"[""f3b0795a-e10e-4e52-9859-d6337529c759""]",7c14f286-81d0-4b42-9be4-4109d7c5fb26,dense_rag,fd1b85de-fb7e-43bc-9eeb-782568f2563f,dense_rag_chunk,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
retrieval_identifier_canonicalized,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,8,not_relevant,False,resolved,"[""54fd1427-29f4-4118-a5b1-2ba777c3a0c6""]",03b0e2a3-b630-4ac3-b4d4-13ec0a2f62e8,dense_rag,e07004ee-d003-452d-8a1d-1168d3977e2f,dense_rag_chunk,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
retrieval_identifier_canonicalized,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,1,not_relevant,False,resolved,"[""6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e""]",8d24e500-245d-4544-bc93-b92826ac59e7,rolling_summary,fce79df4-f28a-4267-84af-723d4d55f843,rolling_summary_snapshot,ac95f6da-caf8-4447-8ed8-fea7b814377c
retrieval_identifier_canonicalized,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,2,not_relevant,False,resolved,"[""6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e""]",ad7e865e-6a91-4a11-8215-0b64da7a3a54,rolling_summary,49429ffd-7b36-4166-b5a7-24e25d6bfa79,rolling_summary_recent_item,ac95f6da-caf8-4447-8ed8-fea7b814377c
retrieval_identifier_canonicalized,3d44a964-a34f-402a-a0d4-46e9f8fe08f2,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,3,not_relevant,False,resolved,"[""3d44a964-a34f-402a-a0d4-46e9f8fe08f2""]",e68276ac-8293-4ad8-aaac-06a249ee16c6,rolling_summary,e5e22ba2-af06-4ba6-8a28-231a4b137562,rolling_summary_recent_item,ac95f6da-caf8-4447-8ed8-fea7b814377c
retrieval_identifier_canonicalized,100e6bd9-2555-45d8-975a-227392273059,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,4,not_relevant,False,resolved,"[""100e6bd9-2555-45d8-975a-227392273059""]",312b6910-d6ba-4935-8534-1ee74f26f1c2,rolling_summary,ece0a4df-3de8-4b0a-aa4e-81872fc532e3,rolling_summary_recent_item,ac95f6da-caf8-4447-8ed8-fea7b814377c
retrieval_identifier_canonicalized,2714340b-357b-40da-8320-ca5d49b38825,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,5,not_relevant,False,resolved,"[""2714340b-357b-40da-8320-ca5d49b38825""]",16e201e5-6e1f-4019-9b6b-fc9e5834e8bb,rolling_summary,b1a07eaa-0775-40f7-822d-df3b8ea4e9c3,rolling_summary_recent_item,ac95f6da-caf8-4447-8ed8-fea7b814377c
retrieval_identifier_canonicalized,5a7448c6-829a-4d17-afa0-a12fc259a4a8,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,6,not_relevant,False,resolved,"[""5a7448c6-829a-4d17-afa0-a12fc259a4a8"", ""992508fd-a5ec-443e-a9b5-1b673de2ccd5"", ""e7227da2-1080-4e02-9f46-273e603b015b""]",0299150c-44fa-4379-81a2-5b06a3facbfc,rolling_summary,31754c82-3cfe-4046-9204-316f761b936c,rolling_summary_recent_item,ac95f6da-caf8-4447-8ed8-fea7b814377c
retrieval_identifier_canonicalized,01179013-122d-467c-ba84-2f1f8debc427,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,7,not_relevant,False,resolved,"[""01179013-122d-467c-ba84-2f1f8debc427"", ""e7227da2-1080-4e02-9f46-273e603b015b""]",e60527db-b437-4685-a141-a538dabb7a26,rolling_summary,b565072b-0499-459a-8be2-a5b3d88bd598,rolling_summary_recent_item,ac95f6da-caf8-4447-8ed8-fea7b814377c
retrieval_identifier_canonicalized,a36dcf61-c801-4b2a-ba00-46774c62c28d,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,8,not_relevant,False,resolved,"[""a36dcf61-c801-4b2a-ba00-46774c62c28d""]",0e4dd8f4-d1fc-4eaf-9b29-536b82c27fe8,rolling_summary,63e57248-1fd3-49b3-b04b-cbe7498b2586,rolling_summary_recent_item,ac95f6da-caf8-4447-8ed8-fea7b814377c
retrieval_identifier_canonicalized,fed2f41b-c7f6-4de6-bc42-67aa86633ec6,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,1,not_relevant,False,resolved,"[""fed2f41b-c7f6-4de6-bc42-67aa86633ec6""]",e9aeaba7-1a22-45cf-8cca-4f13ad6b862d,hybrid_rag,7cd8d90f-d2c5-41ea-8d9f-e09ed96f782e,hybrid_rag_chunk,d06a2673-146d-438b-9622-fd5732013581
retrieval_identifier_canonicalized,5a7448c6-829a-4d17-afa0-a12fc259a4a8,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,2,not_relevant,False,resolved,"[""5a7448c6-829a-4d17-afa0-a12fc259a4a8"", ""992508fd-a5ec-443e-a9b5-1b673de2ccd5"", ""e7227da2-1080-4e02-9f46-273e603b015b""]",f754fc86-014f-4916-9ff9-3802269f4d7a,hybrid_rag,f41dc69a-77bd-484b-8db8-523408913db9,hybrid_rag_chunk,d06a2673-146d-438b-9622-fd5732013581
retrieval_identifier_canonicalized,59393a3f-da93-4942-a6e5-99f514498964,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,3,not_relevant,False,resolved,"[""59393a3f-da93-4942-a6e5-99f514498964""]",3c79a6f3-1024-4b83-b3fb-ee42d167fdba,hybrid_rag,9115b50e-a8ef-446b-905b-58277032670c,hybrid_rag_chunk,d06a2673-146d-438b-9622-fd5732013581
retrieval_identifier_canonicalized,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,4,relevant,True,resolved,"[""028d59cf-d859-40b9-aa91-71a4cf14f781"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""e5a11973-ae52-4d29-bc64-19089bc4f098""]",9b32af13-7ddf-4be4-8bf7-dc0b2e98c014,hybrid_rag,b0b9c501-6f95-4341-aab3-851da8622f07,hybrid_rag_chunk,d06a2673-146d-438b-9622-fd5732013581
retrieval_identifier_canonicalized,b2008a7a-4be7-4ad9-9c62-2f5dc0ba9858,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,5,not_relevant,False,resolved,"[""b2008a7a-4be7-4ad9-9c62-2f5dc0ba9858""]",a53b04a6-b228-4d69-906f-fe0230b04636,hybrid_rag,93fcabb6-ba71-4569-8fa3-2e594ffdfbfe,hybrid_rag_chunk,d06a2673-146d-438b-9622-fd5732013581
retrieval_identifier_canonicalized,501fafdf-88fe-400c-b8fe-d49b391cc246,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,6,relevant,True,resolved,"[""028d59cf-d859-40b9-aa91-71a4cf14f781"", ""501fafdf-88fe-400c-b8fe-d49b391cc246""]",f6560e83-6d47-4f06-ba14-8d81388ca4e4,hybrid_rag,20a0d8c2-4226-42a0-817f-49cc08b131a4,hybrid_rag_chunk,d06a2673-146d-438b-9622-fd5732013581
retrieval_identifier_canonicalized,cc74c889-a026-4efa-91da-ce3cb7ad4a8e,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,7,not_relevant,False,resolved,"[""86591a93-5a03-4fb5-b6b2-f182f63fc765"", ""86cc9af0-9035-44c6-888b-aa386e63d6d5"", ""cc74c889-a026-4efa-91da-ce3cb7ad4a8e""]",c3c0e1b9-0381-4a6f-a9c7-7c46f452a7b7,hybrid_rag,8da79e28-562c-431e-819a-302e7d8a4a1f,hybrid_rag_chunk,d06a2673-146d-438b-9622-fd5732013581
retrieval_identifier_canonicalized,3d44a964-a34f-402a-a0d4-46e9f8fe08f2,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,8,not_relevant,False,resolved,"[""3d44a964-a34f-402a-a0d4-46e9f8fe08f2""]",dbb73d98-5f12-4e92-81e4-7fac2c29a6f9,hybrid_rag,b725b6cf-6cf0-4cbe-ad27-25d77153de61,hybrid_rag_chunk,d06a2673-146d-438b-9622-fd5732013581
retrieval_identifier_canonicalized,8e514baf-cccd-4501-b2ce-ed6c9aed08c6,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,1,not_relevant,False,resolved,"[""8e514baf-cccd-4501-b2ce-ed6c9aed08c6""]",4e904b7c-c192-4db5-a1c8-638bcbb5942a,long_context,6740ee36-ee40-4274-b820-a7485590d50b,long_context_entry,d46beec4-33de-47ae-94c8-e75bacc20ede
retrieval_identifier_canonicalized,93741d05-d8a8-40c9-b965-87774b495ce1,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,2,not_relevant,False,resolved,"[""93741d05-d8a8-40c9-b965-87774b495ce1""]",ac68bde4-0bde-406c-a12d-0d72c10a8cab,long_context,af963ddf-eaf6-49e4-9a00-27a7a05e9ca5,long_context_entry,d46beec4-33de-47ae-94c8-e75bacc20ede
retrieval_identifier_canonicalized,4c1c91bf-529c-4286-84ca-8cdfbb165ef3,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,3,not_relevant,False,resolved,"[""4c1c91bf-529c-4286-84ca-8cdfbb165ef3""]",fb2b4ba2-099e-438f-9210-95ba30eaf8c1,long_context,7064bd1e-97a2-4c39-acf5-16de7d01c937,long_context_entry,d46beec4-33de-47ae-94c8-e75bacc20ede
retrieval_identifier_canonicalized,82436317-3f6d-48a5-98a1-fc7112135ff0,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,4,not_relevant,False,resolved,"[""82436317-3f6d-48a5-98a1-fc7112135ff0""]",60b09408-07ce-4515-9c05-c373c0bd1e53,long_context,e9b25e31-fe26-4245-9e0c-d3edc220d238,long_context_entry,d46beec4-33de-47ae-94c8-e75bacc20ede
retrieval_identifier_canonicalized,f1883cf3-d2d5-4728-9eca-486d26f44798,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,5,not_relevant,False,resolved,"[""f1883cf3-d2d5-4728-9eca-486d26f44798""]",487a9400-e93c-4e1b-b1fe-e0fb1be4c6ca,long_context,384d6291-12db-4bcc-b573-4c62af4e9fbb,long_context_entry,d46beec4-33de-47ae-94c8-e75bacc20ede
retrieval_identifier_canonicalized,144815ec-2457-4f70-906b-db11c7129c10,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,6,not_relevant,False,resolved,"[""144815ec-2457-4f70-906b-db11c7129c10""]",e4efea32-3d83-4a56-b4b7-a0a90e236c94,long_context,efee3a4d-9a86-4f7d-a25d-9f667a2f2a4a,long_context_entry,d46beec4-33de-47ae-94c8-e75bacc20ede
retrieval_identifier_canonicalized,7c216ab9-482a-45e1-b674-ccae87dc3241,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,7,not_relevant,False,resolved,"[""7c216ab9-482a-45e1-b674-ccae87dc3241""]",cf9a28e6-7753-4de4-8136-4ffb8abc8ddb,long_context,330a74a3-a4f5-4f7c-bc4b-08d3c8006ec6,long_context_entry,d46beec4-33de-47ae-94c8-e75bacc20ede
retrieval_identifier_canonicalized,c3d6015f-74fc-43b3-bd0f-980791933814,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,8,not_relevant,False,resolved,"[""c3d6015f-74fc-43b3-bd0f-980791933814""]",7a16e701-d4d1-4272-b3cc-811ccc3574d8,long_context,f5ebcd9a-196e-4e73-8b95-e1b0610307f6,long_context_entry,d46beec4-33de-47ae-94c8-e75bacc20ede
retrieval_identifier_canonicalized_with_csm_state_aliases,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,1,not_relevant,False,resolved,"[""54fd1427-29f4-4118-a5b1-2ba777c3a0c6""]",e2255d1f-6094-4ffe-b1e7-41082c7fe283,csm,ac1b9e5a-5f4c-4b1e-9d3f-764929c0a28a,csm_evidence,edfcd642-6f06-432c-978d-713e170da1d6
retrieval_identifier_canonicalized_with_csm_state_aliases,5a7448c6-829a-4d17-afa0-a12fc259a4a8,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,2,not_relevant,False,resolved,"[""5a7448c6-829a-4d17-afa0-a12fc259a4a8"", ""992508fd-a5ec-443e-a9b5-1b673de2ccd5"", ""e7227da2-1080-4e02-9f46-273e603b015b""]",f88811b9-2dc5-47ae-ae19-ef00ba3c52fd,csm,245f3f61-ee41-4daf-822d-36317734613a,csm_evidence,edfcd642-6f06-432c-978d-713e170da1d6
retrieval_identifier_canonicalized_with_csm_state_aliases,45d84f73-ac0d-4c47-9e7d-cd89aa0eca52,"[""501fafdf-88fe-400c-b8fe-d49b391cc246"", ""50a2a2f2-85f0-4810-8d01-6e95c883f1ca"", ""818e76c5-3a83-4f81-bd9f-83b4c5f416d1"", ""False"", ""c23d39e1-9286-46a3-a956-39ee6c42831f""]",SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,3,not_relevant,False,resolved,"[""16856504-537b-48b5-a58d-5885c6200fce"", ""45d84f73-ac0d-4c47-9e7d-cd89aa0eca52"", ""ea1a2255-c0f8-489e-a0eb-32b10c1cc8fb""]",a27faf8f-7412-4004-84bf-ba04a3f72022,csm,f5844523-4ad8-4c09-adb6-06512a9fc02e,csm_evidence,edfcd642-6f06-432c-978d-713e170da1d6
