applicable,calculation_reason,f1,false_negative,false_positive,patient,precision,question_id,question_number,reason_not_applicable,recall,system,true_positive,turn_id
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,2,3,SYN-CSM-001,0.0,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,,0.0,dense_rag,0,b050dd0f-dc0f-4903-b718-150ae72906a6
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,2,3,SYN-CSM-001,0.0,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,,0.0,hybrid_rag,0,da5643e2-5580-4125-950a-d7385e0057c2
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,2,3,SYN-CSM-001,0.0,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,,0.0,long_context,0,e4f5b067-518a-49f9-bb4b-1ce15856f0e3
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,2,1,SYN-CSM-001,0.0,47623734-9356-420f-a72e-4254bb563734,18,,0.0,dense_rag,0,05b962d6-6362-4b83-9e9e-08fc24da2909
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,2,2,SYN-CSM-001,0.0,47623734-9356-420f-a72e-4254bb563734,18,,0.0,rolling_summary,0,32fc45cd-baf7-4f81-b4c0-e8eee57e6a0c
True,claim_level_precision_recall_f1_without_claim_id_matching,0.6666666666666666,1,0,SYN-CSM-001,1.0,47623734-9356-420f-a72e-4254bb563734,18,,0.5,long_context,1,3971223d-1fb7-4a71-8825-8196562068b4
True,claim_level_precision_recall_f1_without_claim_id_matching,0.6666666666666666,1,0,SYN-CSM-001,1.0,47623734-9356-420f-a72e-4254bb563734,18,,0.5,graph_rag,1,3a640c1e-b303-46ec-87a2-6bb74c6de964
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,2,1,SYN-CSM-001,0.0,47623734-9356-420f-a72e-4254bb563734,18,,0.0,hippo_rag,0,978e5962-4a8c-4e15-8832-8ba98bc6bdbe
True,claim_level_precision_recall_f1_without_claim_id_matching,0.6666666666666666,1,0,SYN-CSM-001,1.0,47623734-9356-420f-a72e-4254bb563734,18,,0.5,csm,1,b419318a-81ae-46b5-bc6f-fade07d8ef2a
True,claim_level_precision_recall_f1_without_claim_id_matching,0.6666666666666666,1,0,SYN-CSM-001,1.0,47623734-9356-420f-a72e-4254bb563734,18,,0.5,hybrid_rag,1,e493b691-26ba-4027-a0fa-83ac95e033e0
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,2,1,SYN-CSM-001,0.0,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,,0.0,graph_rag,0,08a07cfa-b142-44dd-b092-d7ca0dbe781b
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,2,2,SYN-CSM-001,0.0,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,,0.0,hippo_rag,0,3a1a6a99-b9b3-4c37-993b-06e83a36d309
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,2,1,SYN-CSM-001,0.0,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,,0.0,dense_rag,0,5eba48db-dff7-4215-aa28-c45097c4502d
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,2,2,SYN-CSM-001,0.0,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,,0.0,csm,0,7dd5d5cf-6a58-4008-a237-74e440ba3032
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,2,1,SYN-CSM-001,0.0,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,,0.0,rolling_summary,0,a55d8ea0-7e6c-4929-8d1d-de4062fc9840
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,2,1,SYN-CSM-001,0.0,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,,0.0,hybrid_rag,0,a5903ee6-cbf0-491d-9ee5-465c4cf6209e
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,2,1,SYN-CSM-001,0.0,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,,0.0,long_context,0,b4085894-c76b-4704-a277-c20e0442add1
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,10,4,SYN-CSM-001,0.0,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,,0.0,hippo_rag,0,0f12e045-9f69-42f9-bf79-3c1b389ba86e
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,10,5,SYN-CSM-001,0.0,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,,0.0,dense_rag,0,2f40c885-e898-406d-9f51-ba6354b0804d
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,10,5,SYN-CSM-001,0.0,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,,0.0,rolling_summary,0,62121ced-707e-47cc-a818-09588e1788e4
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,10,5,SYN-CSM-001,0.0,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,,0.0,csm,0,7c8efab6-1013-4008-a423-be53a8ecd3cd
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,10,6,SYN-CSM-001,0.0,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,,0.0,graph_rag,0,7e8096fd-75cd-48a0-9e7a-aa291878a97d
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,10,6,SYN-CSM-001,0.0,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,,0.0,hybrid_rag,0,cccc4cf5-2cb3-49af-a97a-948897c26859
True,claim_level_precision_recall_f1_without_claim_id_matching,0.0,10,3,SYN-CSM-001,0.0,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,,0.0,long_context,0,d3b1c2b9-61f8-4bd0-b6dc-3f79b9f0e9ab
