calculation_reason,citation_classification,citation_id,patient,question_id,question_number,resolution_status,resolved_id,system,turn_id
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,rolling_summary,0f53204a-9d47-465c-a636-7dbb8c410e84
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,3d44a964-a34f-402a-a0d4-46e9f8fe08f2,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,3d44a964-a34f-402a-a0d4-46e9f8fe08f2,rolling_summary,0f53204a-9d47-465c-a636-7dbb8c410e84
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,5a7448c6-829a-4d17-afa0-a12fc259a4a8,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,rolling_summary,0f53204a-9d47-465c-a636-7dbb8c410e84
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,f4c29954-0dee-482e-a023-4b0bb58eefbe,graph_rag,21808880-9812-47cb-8711-7b48d05bdaa0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,graph_rag,21808880-9812-47cb-8711-7b48d05bdaa0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,f4c29954-0dee-482e-a023-4b0bb58eefbe,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,f4c29954-0dee-482e-a023-4b0bb58eefbe,graph_rag,21808880-9812-47cb-8711-7b48d05bdaa0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,graph_rag,21808880-9812-47cb-8711-7b48d05bdaa0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,f4c29954-0dee-482e-a023-4b0bb58eefbe,dense_rag,3bcc4362-84db-4130-ac37-364f6060c58e
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,dense_rag,3bcc4362-84db-4130-ac37-364f6060c58e
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,f4c29954-0dee-482e-a023-4b0bb58eefbe,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,f4c29954-0dee-482e-a023-4b0bb58eefbe,dense_rag,3bcc4362-84db-4130-ac37-364f6060c58e
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,dense_rag,3bcc4362-84db-4130-ac37-364f6060c58e
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,hippo_rag,812e348c-1d99-4e29-9d72-561cbdb67560
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,hippo_rag,812e348c-1d99-4e29-9d72-561cbdb67560
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,c3d6015f-74fc-43b3-bd0f-980791933814,csm,974e8b6e-0448-4705-ac46-fa635044e789
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,f4c29954-0dee-482e-a023-4b0bb58eefbe,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,f4c29954-0dee-482e-a023-4b0bb58eefbe,csm,974e8b6e-0448-4705-ac46-fa635044e789
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,hybrid_rag,9dc996b0-5771-4787-b7be-355f4a34a8ec
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,hybrid_rag,9dc996b0-5771-4787-b7be-355f4a34a8ec
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,rolling_summary,09f88c77-dfbc-469b-a68a-1ae08906b72f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,rolling_summary,09f88c77-dfbc-469b-a68a-1ae08906b72f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,100e6bd9-2555-45d8-975a-227392273059,rolling_summary,09f88c77-dfbc-469b-a68a-1ae08906b72f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C5,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,2714340b-357b-40da-8320-ca5d49b38825,rolling_summary,09f88c77-dfbc-469b-a68a-1ae08906b72f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,rolling_summary,09f88c77-dfbc-469b-a68a-1ae08906b72f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C8,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,a36dcf61-c801-4b2a-ba00-46774c62c28d,rolling_summary,09f88c77-dfbc-469b-a68a-1ae08906b72f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,rolling_summary,09f88c77-dfbc-469b-a68a-1ae08906b72f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,a36dcf61-c801-4b2a-ba00-46774c62c28d,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,a36dcf61-c801-4b2a-ba00-46774c62c28d,rolling_summary,09f88c77-dfbc-469b-a68a-1ae08906b72f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,100e6bd9-2555-45d8-975a-227392273059,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,100e6bd9-2555-45d8-975a-227392273059,rolling_summary,09f88c77-dfbc-469b-a68a-1ae08906b72f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,2714340b-357b-40da-8320-ca5d49b38825,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,2714340b-357b-40da-8320-ca5d49b38825,rolling_summary,09f88c77-dfbc-469b-a68a-1ae08906b72f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,5a7448c6-829a-4d17-afa0-a12fc259a4a8,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,5a7448c6-829a-4d17-afa0-a12fc259a4a8,rolling_summary,09f88c77-dfbc-469b-a68a-1ae08906b72f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,hippo_rag,16ac4b00-f231-42a1-8c20-12942f1244c8
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,f4c29954-0dee-482e-a023-4b0bb58eefbe,hippo_rag,16ac4b00-f231-42a1-8c20-12942f1244c8
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,hippo_rag,16ac4b00-f231-42a1-8c20-12942f1244c8
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,f4c29954-0dee-482e-a023-4b0bb58eefbe,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,f4c29954-0dee-482e-a023-4b0bb58eefbe,hippo_rag,16ac4b00-f231-42a1-8c20-12942f1244c8
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,c3d6015f-74fc-43b3-bd0f-980791933814,csm,1f4c8330-70b7-4d85-8963-eae1cb790d31
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,ccb0ce3a-a3c5-46e7-89f0-8eb60ef5a5e3,csm,1f4c8330-70b7-4d85-8963-eae1cb790d31
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,82436317-3f6d-48a5-98a1-fc7112135ff0,csm,1f4c8330-70b7-4d85-8963-eae1cb790d31
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C5,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,4c1c91bf-529c-4286-84ca-8cdfbb165ef3,csm,1f4c8330-70b7-4d85-8963-eae1cb790d31
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,8e514baf-cccd-4501-b2ce-ed6c9aed08c6,csm,1f4c8330-70b7-4d85-8963-eae1cb790d31
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,f4c29954-0dee-482e-a023-4b0bb58eefbe,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,f4c29954-0dee-482e-a023-4b0bb58eefbe,csm,1f4c8330-70b7-4d85-8963-eae1cb790d31
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,775bdc39-a4a1-480c-a6f2-ea6317756358,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,775bdc39-a4a1-480c-a6f2-ea6317756358,csm,1f4c8330-70b7-4d85-8963-eae1cb790d31
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,879dce5d-3179-4280-b610-7bd2d3320872,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,879dce5d-3179-4280-b610-7bd2d3320872,csm,1f4c8330-70b7-4d85-8963-eae1cb790d31
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,b36fe256-a9f3-4d54-8414-ff7324791817,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,b36fe256-a9f3-4d54-8414-ff7324791817,csm,1f4c8330-70b7-4d85-8963-eae1cb790d31
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,csm,1f4c8330-70b7-4d85-8963-eae1cb790d31
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,f4c29954-0dee-482e-a023-4b0bb58eefbe,dense_rag,37976444-e5e7-4bac-ab9b-991361f13cd0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,dense_rag,37976444-e5e7-4bac-ab9b-991361f13cd0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,f3b0795a-e10e-4e52-9859-d6337529c759,dense_rag,37976444-e5e7-4bac-ab9b-991361f13cd0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,dense_rag,37976444-e5e7-4bac-ab9b-991361f13cd0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,f4c29954-0dee-482e-a023-4b0bb58eefbe,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,f4c29954-0dee-482e-a023-4b0bb58eefbe,dense_rag,37976444-e5e7-4bac-ab9b-991361f13cd0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,dense_rag,37976444-e5e7-4bac-ab9b-991361f13cd0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,dense_rag,37976444-e5e7-4bac-ab9b-991361f13cd0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,f3b0795a-e10e-4e52-9859-d6337529c759,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,f3b0795a-e10e-4e52-9859-d6337529c759,dense_rag,37976444-e5e7-4bac-ab9b-991361f13cd0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,f4c29954-0dee-482e-a023-4b0bb58eefbe,hybrid_rag,455a2951-ed32-48dc-9941-d290797a400b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,hybrid_rag,455a2951-ed32-48dc-9941-d290797a400b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,hybrid_rag,455a2951-ed32-48dc-9941-d290797a400b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C8,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,hybrid_rag,455a2951-ed32-48dc-9941-d290797a400b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,f4c29954-0dee-482e-a023-4b0bb58eefbe,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,f4c29954-0dee-482e-a023-4b0bb58eefbe,hybrid_rag,455a2951-ed32-48dc-9941-d290797a400b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,hybrid_rag,455a2951-ed32-48dc-9941-d290797a400b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,hybrid_rag,455a2951-ed32-48dc-9941-d290797a400b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,hybrid_rag,455a2951-ed32-48dc-9941-d290797a400b
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,graph_rag,693249c8-3e2d-430d-98c1-a5789b324e70
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,f4c29954-0dee-482e-a023-4b0bb58eefbe,graph_rag,693249c8-3e2d-430d-98c1-a5789b324e70
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,b36fe256-a9f3-4d54-8414-ff7324791817,graph_rag,693249c8-3e2d-430d-98c1-a5789b324e70
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,graph_rag,693249c8-3e2d-430d-98c1-a5789b324e70
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,graph_rag,693249c8-3e2d-430d-98c1-a5789b324e70
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,f4c29954-0dee-482e-a023-4b0bb58eefbe,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,f4c29954-0dee-482e-a023-4b0bb58eefbe,graph_rag,693249c8-3e2d-430d-98c1-a5789b324e70
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,b36fe256-a9f3-4d54-8414-ff7324791817,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,b36fe256-a9f3-4d54-8414-ff7324791817,graph_rag,693249c8-3e2d-430d-98c1-a5789b324e70
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,graph_rag,693249c8-3e2d-430d-98c1-a5789b324e70
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,144815ec-2457-4f70-906b-db11c7129c10,long_context,a432b024-5ab8-42ba-bcee-591e7d6840e1
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C7,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,resolved,7c216ab9-482a-45e1-b674-ccae87dc3241,long_context,a432b024-5ab8-42ba-bcee-591e7d6840e1
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,hybrid_rag,19dee082-c86a-4674-8bd0-0b1b680ca318
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,hybrid_rag,19dee082-c86a-4674-8bd0-0b1b680ca318
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,hybrid_rag,19dee082-c86a-4674-8bd0-0b1b680ca318
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,hybrid_rag,19dee082-c86a-4674-8bd0-0b1b680ca318
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,rolling_summary,5e21384e-2e30-4acf-b0be-2e9df7ca16a6
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,6b5d4cab-0595-47ed-b6cf-6c472f6dfc3e,rolling_summary,5e21384e-2e30-4acf-b0be-2e9df7ca16a6
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,8240274e-a886-4f15-b679-10cce83b9649,hippo_rag,ab54241c-4c85-45b0-b3f2-8432e489f442
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,hippo_rag,ab54241c-4c85-45b0-b3f2-8432e489f442
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,hippo_rag,ab54241c-4c85-45b0-b3f2-8432e489f442
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,8240274e-a886-4f15-b679-10cce83b9649,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,8240274e-a886-4f15-b679-10cce83b9649,hippo_rag,ab54241c-4c85-45b0-b3f2-8432e489f442
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,hippo_rag,ab54241c-4c85-45b0-b3f2-8432e489f442
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,hippo_rag,ab54241c-4c85-45b0-b3f2-8432e489f442
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C5,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,4c1c91bf-529c-4286-84ca-8cdfbb165ef3,csm,c8d7265e-cba3-46b3-8f1e-52244d4e2c68
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,c3d6015f-74fc-43b3-bd0f-980791933814,csm,c8d7265e-cba3-46b3-8f1e-52244d4e2c68
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,ccb0ce3a-a3c5-46e7-89f0-8eb60ef5a5e3,csm,c8d7265e-cba3-46b3-8f1e-52244d4e2c68
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,8240274e-a886-4f15-b679-10cce83b9649,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,8240274e-a886-4f15-b679-10cce83b9649,csm,c8d7265e-cba3-46b3-8f1e-52244d4e2c68
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,csm,c8d7265e-cba3-46b3-8f1e-52244d4e2c68
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,csm,c8d7265e-cba3-46b3-8f1e-52244d4e2c68
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,dense_rag,f38af9d3-1737-4c17-832a-e2dabf390c93
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,dense_rag,f38af9d3-1737-4c17-832a-e2dabf390c93
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,4ccc7534-0c71-4918-a30a-3425d55a636c,dense_rag,f38af9d3-1737-4c17-832a-e2dabf390c93
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C7,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,b36fe256-a9f3-4d54-8414-ff7324791817,dense_rag,f38af9d3-1737-4c17-832a-e2dabf390c93
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,dense_rag,f38af9d3-1737-4c17-832a-e2dabf390c93
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,dense_rag,f38af9d3-1737-4c17-832a-e2dabf390c93
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,b36fe256-a9f3-4d54-8414-ff7324791817,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,b36fe256-a9f3-4d54-8414-ff7324791817,dense_rag,f38af9d3-1737-4c17-832a-e2dabf390c93
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,4ccc7534-0c71-4918-a30a-3425d55a636c,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,4ccc7534-0c71-4918-a30a-3425d55a636c,dense_rag,f38af9d3-1737-4c17-832a-e2dabf390c93
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,resolved,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,graph_rag,f9c14c51-1b8b-4914-b66a-f0bd68cb9e13
