patient,question_id,question_number,system,turn_id,citation_id,resolved_id,resolution_status,citation_classification,calculation_reason
SYN-CSM-001,47623734-9356-420f-a72e-4254bb563734,18,csm_v3,20df5962-14bc-4410-a05f-78cb152a0683,775bdc39-a4a1-480c-a6f2-ea6317756358,775bdc39-a4a1-480c-a6f2-ea6317756358,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,csm_v3,bc05c230-855d-4be5-a4ea-ea2354b227e6,C5,2714340b-357b-40da-8320-ca5d49b38825,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,csm_v3,bc05c230-855d-4be5-a4ea-ea2354b227e6,2714340b-357b-40da-8320-ca5d49b38825,2714340b-357b-40da-8320-ca5d49b38825,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v3,4d57b8e2-8364-4fd8-86b5-eac8f581a6d8,C1,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v3,4d57b8e2-8364-4fd8-86b5-eac8f581a6d8,C2,b36fe256-a9f3-4d54-8414-ff7324791817,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v3,4d57b8e2-8364-4fd8-86b5-eac8f581a6d8,C3,2714340b-357b-40da-8320-ca5d49b38825,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v3,4d57b8e2-8364-4fd8-86b5-eac8f581a6d8,C4,4ccc7534-0c71-4918-a30a-3425d55a636c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v3,4d57b8e2-8364-4fd8-86b5-eac8f581a6d8,b36fe256-a9f3-4d54-8414-ff7324791817,b36fe256-a9f3-4d54-8414-ff7324791817,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v3,4d57b8e2-8364-4fd8-86b5-eac8f581a6d8,100e6bd9-2555-45d8-975a-227392273059,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v3,4d57b8e2-8364-4fd8-86b5-eac8f581a6d8,4ccc7534-0c71-4918-a30a-3425d55a636c,4ccc7534-0c71-4918-a30a-3425d55a636c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v3,4d57b8e2-8364-4fd8-86b5-eac8f581a6d8,2714340b-357b-40da-8320-ca5d49b38825,2714340b-357b-40da-8320-ca5d49b38825,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,csm_v3,b4142752-ded8-4bf1-85f0-20e3c8f79d95,C1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,csm_v3,b4142752-ded8-4bf1-85f0-20e3c8f79d95,C2,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,csm_v3,b4142752-ded8-4bf1-85f0-20e3c8f79d95,66a24697-9176-49ad-a3c7-71d68813d9e1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,csm_v3,4e57e6f6-87e2-481b-8679-a252cd06b548,C1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,csm_v3,4e57e6f6-87e2-481b-8679-a252cd06b548,66a24697-9176-49ad-a3c7-71d68813d9e1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,csm_v3,9598fe7f-6bf5-471c-a5a6-758b608bdf6a,C1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,csm_v3,9598fe7f-6bf5-471c-a5a6-758b608bdf6a,C4,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,csm_v3,9598fe7f-6bf5-471c-a5a6-758b608bdf6a,66a24697-9176-49ad-a3c7-71d68813d9e1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,csm_v3,a0ee0614-1f05-42c0-829c-2c4ca0fabc60,C1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,csm_v3,a0ee0614-1f05-42c0-829c-2c4ca0fabc60,66a24697-9176-49ad-a3c7-71d68813d9e1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,csm_v3,793e34b2-a9dc-4622-9270-cda5d49fc451,C1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,csm_v3,793e34b2-a9dc-4622-9270-cda5d49fc451,C4,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,csm_v3,793e34b2-a9dc-4622-9270-cda5d49fc451,C8,66e57bbe-fb68-43c7-810c-23a150eaae26,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,csm_v3,793e34b2-a9dc-4622-9270-cda5d49fc451,66a24697-9176-49ad-a3c7-71d68813d9e1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,csm_v3,793e34b2-a9dc-4622-9270-cda5d49fc451,66e57bbe-fb68-43c7-810c-23a150eaae26,66e57bbe-fb68-43c7-810c-23a150eaae26,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,f578bd4b-3d7b-4780-a2c5-ae5464972097,9,csm_v3,b61c50db-e291-4d7e-a1e9-ecf4afe14dfd,C1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,f578bd4b-3d7b-4780-a2c5-ae5464972097,9,csm_v3,b61c50db-e291-4d7e-a1e9-ecf4afe14dfd,C7,66e57bbe-fb68-43c7-810c-23a150eaae26,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,f578bd4b-3d7b-4780-a2c5-ae5464972097,9,csm_v3,b61c50db-e291-4d7e-a1e9-ecf4afe14dfd,66a24697-9176-49ad-a3c7-71d68813d9e1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,f578bd4b-3d7b-4780-a2c5-ae5464972097,9,csm_v3,b61c50db-e291-4d7e-a1e9-ecf4afe14dfd,66e57bbe-fb68-43c7-810c-23a150eaae26,66e57bbe-fb68-43c7-810c-23a150eaae26,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,csm_v3,428b8334-f082-46bb-81d6-60807515bd39,C1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,csm_v3,428b8334-f082-46bb-81d6-60807515bd39,C4,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,csm_v3,428b8334-f082-46bb-81d6-60807515bd39,C5,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,csm_v3,428b8334-f082-46bb-81d6-60807515bd39,C8,66e57bbe-fb68-43c7-810c-23a150eaae26,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,csm_v3,428b8334-f082-46bb-81d6-60807515bd39,66a24697-9176-49ad-a3c7-71d68813d9e1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,csm_v3,428b8334-f082-46bb-81d6-60807515bd39,66e57bbe-fb68-43c7-810c-23a150eaae26,66e57bbe-fb68-43c7-810c-23a150eaae26,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,72d1b9ca-0dd0-403e-b03f-f0eded14a7ab,12,csm_v3,3b82c8a7-80fe-4c26-ad94-ed5626df595e,C8,df43e673-2678-44ab-86ee-2016f737e9cd,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,72d1b9ca-0dd0-403e-b03f-f0eded14a7ab,12,csm_v3,3b82c8a7-80fe-4c26-ad94-ed5626df595e,df43e673-2678-44ab-86ee-2016f737e9cd,df43e673-2678-44ab-86ee-2016f737e9cd,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,csm_v3,a8b2c8dc-cb34-4a80-ba7c-560bbd7f7e07,C2,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,csm_v3,a8b2c8dc-cb34-4a80-ba7c-560bbd7f7e07,C5,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,csm_v3,a8b2c8dc-cb34-4a80-ba7c-560bbd7f7e07,66a24697-9176-49ad-a3c7-71d68813d9e1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,csm_v3,25a0d108-d8e8-4525-8c54-8ca35e9079f3,C1,c0565441-cb26-4c90-ac56-6ae55e7d4dac,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,csm_v3,25a0d108-d8e8-4525-8c54-8ca35e9079f3,C3,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,csm_v3,25a0d108-d8e8-4525-8c54-8ca35e9079f3,c0565441-cb26-4c90-ac56-6ae55e7d4dac,c0565441-cb26-4c90-ac56-6ae55e7d4dac,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,csm_v3,25a0d108-d8e8-4525-8c54-8ca35e9079f3,66a24697-9176-49ad-a3c7-71d68813d9e1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,csm_v3,5c42933c-6a38-456f-ad20-faecffae1c16,C1,66e57bbe-fb68-43c7-810c-23a150eaae26,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,csm_v3,5c42933c-6a38-456f-ad20-faecffae1c16,C3,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,csm_v3,5c42933c-6a38-456f-ad20-faecffae1c16,C6,9fe1621d-2a1f-4690-96ba-cae5df236aec,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,csm_v3,5c42933c-6a38-456f-ad20-faecffae1c16,66a24697-9176-49ad-a3c7-71d68813d9e1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,csm_v3,5c42933c-6a38-456f-ad20-faecffae1c16,9fe1621d-2a1f-4690-96ba-cae5df236aec,9fe1621d-2a1f-4690-96ba-cae5df236aec,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,csm_v3,5c42933c-6a38-456f-ad20-faecffae1c16,66e57bbe-fb68-43c7-810c-23a150eaae26,66e57bbe-fb68-43c7-810c-23a150eaae26,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,6accdf25-02cc-493a-b800-7f601a461f8d,18,csm_v3,ea8e55ae-2c23-485b-b24c-dcba5144722c,C4,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,6accdf25-02cc-493a-b800-7f601a461f8d,18,csm_v3,ea8e55ae-2c23-485b-b24c-dcba5144722c,C6,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,6accdf25-02cc-493a-b800-7f601a461f8d,18,csm_v3,ea8e55ae-2c23-485b-b24c-dcba5144722c,66a24697-9176-49ad-a3c7-71d68813d9e1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,csm_v3,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd,C1,c0565441-cb26-4c90-ac56-6ae55e7d4dac,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,csm_v3,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd,C2,8dccc08a-484a-438f-ac5c-ac156ef18e9c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,csm_v3,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd,C3,8bb866c4-e823-4913-b09f-0eec883daa68,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,csm_v3,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd,C4,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,csm_v3,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd,C5,c0565441-cb26-4c90-ac56-6ae55e7d4dac,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,csm_v3,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd,C6,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,csm_v3,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd,C7,8bb866c4-e823-4913-b09f-0eec883daa68,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,csm_v3,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd,C8,8dccc08a-484a-438f-ac5c-ac156ef18e9c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,csm_v3,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd,c0565441-cb26-4c90-ac56-6ae55e7d4dac,c0565441-cb26-4c90-ac56-6ae55e7d4dac,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,csm_v3,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd,8dccc08a-484a-438f-ac5c-ac156ef18e9c,8dccc08a-484a-438f-ac5c-ac156ef18e9c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,csm_v3,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd,8bb866c4-e823-4913-b09f-0eec883daa68,8bb866c4-e823-4913-b09f-0eec883daa68,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,csm_v3,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd,66a24697-9176-49ad-a3c7-71d68813d9e1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,csm_v3,de0c6135-e6f8-42a0-aaac-c87ae7c72e53,C1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,csm_v3,de0c6135-e6f8-42a0-aaac-c87ae7c72e53,C2,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,csm_v3,de0c6135-e6f8-42a0-aaac-c87ae7c72e53,C6,66e57bbe-fb68-43c7-810c-23a150eaae26,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,csm_v3,de0c6135-e6f8-42a0-aaac-c87ae7c72e53,C7,bf6612ab-30cb-473d-90fc-f63f72980a9c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,csm_v3,de0c6135-e6f8-42a0-aaac-c87ae7c72e53,66a24697-9176-49ad-a3c7-71d68813d9e1,66a24697-9176-49ad-a3c7-71d68813d9e1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,csm_v3,de0c6135-e6f8-42a0-aaac-c87ae7c72e53,66e57bbe-fb68-43c7-810c-23a150eaae26,66e57bbe-fb68-43c7-810c-23a150eaae26,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,csm_v3,de0c6135-e6f8-42a0-aaac-c87ae7c72e53,bf6612ab-30cb-473d-90fc-f63f72980a9c,bf6612ab-30cb-473d-90fc-f63f72980a9c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,csm_v3,082e107e-5ddc-42f8-a234-d6f91534fbfd,C1,5c05a6f5-73c3-40ce-b489-9e78826d7e30,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,csm_v3,082e107e-5ddc-42f8-a234-d6f91534fbfd,C2,5c05a6f5-73c3-40ce-b489-9e78826d7e30,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,csm_v3,082e107e-5ddc-42f8-a234-d6f91534fbfd,C5,52f1e0d3-7b1e-4fdb-97d7-386d643d0c99,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,csm_v3,082e107e-5ddc-42f8-a234-d6f91534fbfd,C6,9ed89967-8788-465f-bd08-3dfeb36c7f7b,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,csm_v3,082e107e-5ddc-42f8-a234-d6f91534fbfd,5c05a6f5-73c3-40ce-b489-9e78826d7e30,5c05a6f5-73c3-40ce-b489-9e78826d7e30,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,csm_v3,082e107e-5ddc-42f8-a234-d6f91534fbfd,52f1e0d3-7b1e-4fdb-97d7-386d643d0c99,52f1e0d3-7b1e-4fdb-97d7-386d643d0c99,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,csm_v3,082e107e-5ddc-42f8-a234-d6f91534fbfd,9ed89967-8788-465f-bd08-3dfeb36c7f7b,9ed89967-8788-465f-bd08-3dfeb36c7f7b,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,e7fd9828-416e-4940-b38f-3f9c4459a432,2,csm_v3,d979e4e1-c0cc-43d8-9412-94ac2b8b055b,C1,78d14e72-cdd1-4822-8b6c-e3300c0baf2b,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,e7fd9828-416e-4940-b38f-3f9c4459a432,2,csm_v3,d979e4e1-c0cc-43d8-9412-94ac2b8b055b,C5,78d14e72-cdd1-4822-8b6c-e3300c0baf2b,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,e7fd9828-416e-4940-b38f-3f9c4459a432,2,csm_v3,d979e4e1-c0cc-43d8-9412-94ac2b8b055b,78d14e72-cdd1-4822-8b6c-e3300c0baf2b,78d14e72-cdd1-4822-8b6c-e3300c0baf2b,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,06cc89c6-952c-4a40-bd0c-02a072635e1f,3,csm_v3,54dbaf85-a62d-4237-807f-265826901680,C1,5a6b266b-39ea-4979-9d99-067d4a79eadc,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,06cc89c6-952c-4a40-bd0c-02a072635e1f,3,csm_v3,54dbaf85-a62d-4237-807f-265826901680,5a6b266b-39ea-4979-9d99-067d4a79eadc,5a6b266b-39ea-4979-9d99-067d4a79eadc,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,csm_v3,642383ed-3627-47ab-a343-89deff930b76,C1,2fb589b0-57c2-4fe2-8a67-45b2971965b0,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,csm_v3,642383ed-3627-47ab-a343-89deff930b76,2fb589b0-57c2-4fe2-8a67-45b2971965b0,2fb589b0-57c2-4fe2-8a67-45b2971965b0,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,csm_v3,3d031a66-7cdb-49c5-9864-a3304408ff54,C5,145a1a47-3231-43a9-8d23-24880122e956,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,csm_v3,3d031a66-7cdb-49c5-9864-a3304408ff54,145a1a47-3231-43a9-8d23-24880122e956,145a1a47-3231-43a9-8d23-24880122e956,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,721ef671-2582-4545-9e29-b973428ddc3a,7,csm_v3,87eef013-8d1d-4b49-a3a3-19a5027a3216,C3,b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,721ef671-2582-4545-9e29-b973428ddc3a,7,csm_v3,87eef013-8d1d-4b49-a3a3-19a5027a3216,b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78,b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,58f22900-79ec-4151-8e21-dbe14b434856,8,csm_v3,3e3f62e8-8f49-4b9d-a12b-a18fc477e29a,C5,b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,58f22900-79ec-4151-8e21-dbe14b434856,8,csm_v3,3e3f62e8-8f49-4b9d-a12b-a18fc477e29a,C8,125c4ac3-3e2a-4a60-8b87-d8ca4359bf17,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,58f22900-79ec-4151-8e21-dbe14b434856,8,csm_v3,3e3f62e8-8f49-4b9d-a12b-a18fc477e29a,125c4ac3-3e2a-4a60-8b87-d8ca4359bf17,125c4ac3-3e2a-4a60-8b87-d8ca4359bf17,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-003,58f22900-79ec-4151-8e21-dbe14b434856,8,csm_v3,3e3f62e8-8f49-4b9d-a12b-a18fc477e29a,b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78,b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
