calculation_reason,canonical_source_id,expected_canonical_ids,patient,question_id,question_number,rank,relevance_classification,relevant,resolution_status,resolved_canonical_ids,retrieval_item_id,system,system_native_id,system_native_type,turn_id
retrieval_identifier_canonicalized,df43e673-2678-44ab-86ee-2016f737e9cd,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""False"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]",SYN-CSM-002,cb564472-7a82-4768-8130-9a35b34a62af,7,8,relevant,True,resolved,"[""df43e673-2678-44ab-86ee-2016f737e9cd"", ""ea22f61d-c434-4ab6-a7c3-2b6b6925ebd2""]",ee4508a5-3ae4-4646-b391-561d3b57905d,rolling_summary,402fd7b7-7244-4d6a-872c-cbc486d8610a,rolling_summary_recent_item,f71d2561-40c8-405a-a9f5-166dcad5b168
retrieval_identifier_canonicalized_with_csm_state_aliases,66e57bbe-fb68-43c7-810c-23a150eaae26,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""False"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]",SYN-CSM-002,cb564472-7a82-4768-8130-9a35b34a62af,7,1,not_relevant,False,resolved,"[""66e57bbe-fb68-43c7-810c-23a150eaae26""]",0cd40ec4-1c15-4f64-8a54-e040102f559f,csm,bf6197ff-ec9f-4635-a327-0e15e9b78a0a,csm_state_variable,f8ea364b-6ddf-4913-922c-9cc69169e185
retrieval_identifier_canonicalized_with_csm_state_aliases,8bb866c4-e823-4913-b09f-0eec883daa68,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""False"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]",SYN-CSM-002,cb564472-7a82-4768-8130-9a35b34a62af,7,2,not_relevant,False,resolved,"[""8bb866c4-e823-4913-b09f-0eec883daa68""]",516e54de-c23d-4f12-be4c-f85f27f61d90,csm,942b5a6c-84b2-4f38-b9ff-f03936d195d2,csm_state_variable,f8ea364b-6ddf-4913-922c-9cc69169e185
retrieval_identifier_canonicalized_with_csm_state_aliases,9fe1621d-2a1f-4690-96ba-cae5df236aec,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""False"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]",SYN-CSM-002,cb564472-7a82-4768-8130-9a35b34a62af,7,3,not_relevant,False,resolved,"[""9fe1621d-2a1f-4690-96ba-cae5df236aec""]",d8e6f344-e18b-4073-bf00-c3b12a1bd7e1,csm,52f07111-cf2f-49f9-9fea-e07e28bade89,csm_state_variable,f8ea364b-6ddf-4913-922c-9cc69169e185
retrieval_identifier_canonicalized_with_csm_state_aliases,8dccc08a-484a-438f-ac5c-ac156ef18e9c,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""False"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]",SYN-CSM-002,cb564472-7a82-4768-8130-9a35b34a62af,7,4,not_relevant,False,resolved,"[""8dccc08a-484a-438f-ac5c-ac156ef18e9c""]",7da143ee-bb3b-4e45-b7d9-7767c3c97ad6,csm,02f79d21-5349-4201-a42c-23bc5f1ecf15,csm_state_variable,f8ea364b-6ddf-4913-922c-9cc69169e185
retrieval_identifier_canonicalized_with_csm_state_aliases,91dfb1e3-dff7-4b57-92d0-c42302361948,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""False"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]",SYN-CSM-002,cb564472-7a82-4768-8130-9a35b34a62af,7,5,not_relevant,False,resolved,"[""91dfb1e3-dff7-4b57-92d0-c42302361948""]",07f3b0b6-f4c8-47fd-8990-5c2717961efc,csm,ec87a0d0-14f5-47b2-88b0-4b460a18710e,csm_state_variable,f8ea364b-6ddf-4913-922c-9cc69169e185
retrieval_identifier_canonicalized_with_csm_state_aliases,66a24697-9176-49ad-a3c7-71d68813d9e1,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""False"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]",SYN-CSM-002,cb564472-7a82-4768-8130-9a35b34a62af,7,6,not_relevant,False,resolved,"[""66a24697-9176-49ad-a3c7-71d68813d9e1""]",d245986a-cbd5-4a81-b03b-f55384c217e3,csm,0341f124-0ef7-4ce2-bcd0-c930227d03c4,csm_state_variable,f8ea364b-6ddf-4913-922c-9cc69169e185
retrieval_identifier_canonicalized_with_csm_state_aliases,c0565441-cb26-4c90-ac56-6ae55e7d4dac,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""False"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]",SYN-CSM-002,cb564472-7a82-4768-8130-9a35b34a62af,7,7,not_relevant,False,resolved,"[""c0565441-cb26-4c90-ac56-6ae55e7d4dac""]",8fa3891d-85a8-4918-914b-a2c55e91489f,csm,36032e0b-0651-4e25-984f-c0dd8f9cb0f1,csm_state_variable,f8ea364b-6ddf-4913-922c-9cc69169e185
retrieval_identifier_canonicalized_with_csm_state_aliases,bf6612ab-30cb-473d-90fc-f63f72980a9c,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f"", ""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""8debd3a9-7d56-4f30-8e39-6c382f8eac5f"", ""False"", ""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""df43e673-2678-44ab-86ee-2016f737e9cd""]",SYN-CSM-002,cb564472-7a82-4768-8130-9a35b34a62af,7,8,not_relevant,False,resolved,"[""bf6612ab-30cb-473d-90fc-f63f72980a9c""]",78b3b383-4c1d-4481-a3e4-afb092bc2a11,csm,6ef23d0d-1b30-42e0-a74f-e14d2ebf4d0c,csm_state_variable,f8ea364b-6ddf-4913-922c-9cc69169e185
retrieval_identifier_canonicalized,c6ca62fc-8554-4009-868c-d571c366ef0e,"[""03ef8668-4d8a-4f40-ac0c-7190244c10cf"", ""0a11dafd-4111-4de7-b645-02a577c73563"", ""1987e74d-ece7-4c61-89b1-414398ebd9a7"", ""19df152d-b0cf-4200-8e66-5a34557bd981"", ""27860a62-0e8b-4371-9b7a-b1ac2ecdc80a"", ""2cdd70a9-7e99-46f2-a383-f1f638b16a85"", ""336a9528-4531-4d60-9e60-b573ef30c139"", ""36f31ab1-bb0c-4208-b8d5-d62bc3ce0afc"", ""39af198e-d840-49f1-9c33-0780b370d757"", ""4491c7f7-80e4-407a-b2f2-d0d4a68ea206"", ""45309762-0d3d-49c8-a9e4-552374bd2d1d"", ""4adda335-efbc-498b-813f-dde3cad57023"", ""4b6ef3e3-808f-4f72-93bc-451587e37d49"", ""5d5ace30-81ae-4e5c-9e40-bcd745a72ebf"", ""77e2e274-ea2a-4305-b36c-888db215e9f7"", ""7b34594d-a34f-4df7-b3ae-5c724fa1a87e"", ""True"", ""a1305ba4-647a-44a4-902a-6795f93250d6"", ""a82e2ef9-7899-4d17-9d5f-4019c63e8605"", ""b73a625d-c960-4416-934b-f6aeb1be160e"", ""c04f8c57-d37d-44d9-859b-e6ae3d81383f"", ""c0bae49b-17a0-44f8-aa16-1eb517c94516"", ""cd166dae-dafe-4e9c-8c3f-fa60c89d8b61"", ""e2f9e163-09ef-478d-a6d4-a5aa39787a0c"", ""f2c1f652-37bd-4358-bfda-1f1288b992d1"", ""f58edfec-f34b-449f-9fa7-56618781d9d9"", ""f6f08c15-7006-4266-8b84-5b19a8c73f2e""]",SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,1,not_relevant,False,resolved,"[""c6ca62fc-8554-4009-868c-d571c366ef0e""]",5872ee65-b5a7-4431-a467-0d65bb67e173,rolling_summary,cf189d50-0535-4b64-b3cd-b6cc21cfa245,rolling_summary_snapshot,27d983b0-ea79-48c6-bbb1-02b1e401e1cb
retrieval_identifier_canonicalized,c6ca62fc-8554-4009-868c-d571c366ef0e,"[""03ef8668-4d8a-4f40-ac0c-7190244c10cf"", ""0a11dafd-4111-4de7-b645-02a577c73563"", ""1987e74d-ece7-4c61-89b1-414398ebd9a7"", ""19df152d-b0cf-4200-8e66-5a34557bd981"", ""27860a62-0e8b-4371-9b7a-b1ac2ecdc80a"", ""2cdd70a9-7e99-46f2-a383-f1f638b16a85"", ""336a9528-4531-4d60-9e60-b573ef30c139"", ""36f31ab1-bb0c-4208-b8d5-d62bc3ce0afc"", ""39af198e-d840-49f1-9c33-0780b370d757"", ""4491c7f7-80e4-407a-b2f2-d0d4a68ea206"", ""45309762-0d3d-49c8-a9e4-552374bd2d1d"", ""4adda335-efbc-498b-813f-dde3cad57023"", ""4b6ef3e3-808f-4f72-93bc-451587e37d49"", ""5d5ace30-81ae-4e5c-9e40-bcd745a72ebf"", ""77e2e274-ea2a-4305-b36c-888db215e9f7"", ""7b34594d-a34f-4df7-b3ae-5c724fa1a87e"", ""True"", ""a1305ba4-647a-44a4-902a-6795f93250d6"", ""a82e2ef9-7899-4d17-9d5f-4019c63e8605"", ""b73a625d-c960-4416-934b-f6aeb1be160e"", ""c04f8c57-d37d-44d9-859b-e6ae3d81383f"", ""c0bae49b-17a0-44f8-aa16-1eb517c94516"", ""cd166dae-dafe-4e9c-8c3f-fa60c89d8b61"", ""e2f9e163-09ef-478d-a6d4-a5aa39787a0c"", ""f2c1f652-37bd-4358-bfda-1f1288b992d1"", ""f58edfec-f34b-449f-9fa7-56618781d9d9"", ""f6f08c15-7006-4266-8b84-5b19a8c73f2e""]",SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,2,not_relevant,False,resolved,"[""c6ca62fc-8554-4009-868c-d571c366ef0e""]",c6a030ca-0845-480e-a1b0-b78488145bb7,rolling_summary,37a8d4c2-0d56-463f-8913-687eb0cb0c38,rolling_summary_recent_item,27d983b0-ea79-48c6-bbb1-02b1e401e1cb
retrieval_identifier_canonicalized,66e57bbe-fb68-43c7-810c-23a150eaae26,"[""03ef8668-4d8a-4f40-ac0c-7190244c10cf"", ""0a11dafd-4111-4de7-b645-02a577c73563"", ""1987e74d-ece7-4c61-89b1-414398ebd9a7"", ""19df152d-b0cf-4200-8e66-5a34557bd981"", ""27860a62-0e8b-4371-9b7a-b1ac2ecdc80a"", ""2cdd70a9-7e99-46f2-a383-f1f638b16a85"", ""336a9528-4531-4d60-9e60-b573ef30c139"", ""36f31ab1-bb0c-4208-b8d5-d62bc3ce0afc"", ""39af198e-d840-49f1-9c33-0780b370d757"", ""4491c7f7-80e4-407a-b2f2-d0d4a68ea206"", ""45309762-0d3d-49c8-a9e4-552374bd2d1d"", ""4adda335-efbc-498b-813f-dde3cad57023"", ""4b6ef3e3-808f-4f72-93bc-451587e37d49"", ""5d5ace30-81ae-4e5c-9e40-bcd745a72ebf"", ""77e2e274-ea2a-4305-b36c-888db215e9f7"", ""7b34594d-a34f-4df7-b3ae-5c724fa1a87e"", ""True"", ""a1305ba4-647a-44a4-902a-6795f93250d6"", ""a82e2ef9-7899-4d17-9d5f-4019c63e8605"", ""b73a625d-c960-4416-934b-f6aeb1be160e"", ""c04f8c57-d37d-44d9-859b-e6ae3d81383f"", ""c0bae49b-17a0-44f8-aa16-1eb517c94516"", ""cd166dae-dafe-4e9c-8c3f-fa60c89d8b61"", ""e2f9e163-09ef-478d-a6d4-a5aa39787a0c"", ""f2c1f652-37bd-4358-bfda-1f1288b992d1"", ""f58edfec-f34b-449f-9fa7-56618781d9d9"", ""f6f08c15-7006-4266-8b84-5b19a8c73f2e""]",SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,3,not_relevant,False,resolved,"[""66e57bbe-fb68-43c7-810c-23a150eaae26""]",b24a1267-1451-4936-97dd-dd075db50690,rolling_summary,d8c08bec-7c46-464e-8f7c-d6c0427c4f06,rolling_summary_recent_item,27d983b0-ea79-48c6-bbb1-02b1e401e1cb
retrieval_identifier_canonicalized,aa836cec-1a9e-4c3b-a670-d260c01136a5,"[""03ef8668-4d8a-4f40-ac0c-7190244c10cf"", ""0a11dafd-4111-4de7-b645-02a577c73563"", ""1987e74d-ece7-4c61-89b1-414398ebd9a7"", ""19df152d-b0cf-4200-8e66-5a34557bd981"", ""27860a62-0e8b-4371-9b7a-b1ac2ecdc80a"", ""2cdd70a9-7e99-46f2-a383-f1f638b16a85"", ""336a9528-4531-4d60-9e60-b573ef30c139"", ""36f31ab1-bb0c-4208-b8d5-d62bc3ce0afc"", ""39af198e-d840-49f1-9c33-0780b370d757"", ""4491c7f7-80e4-407a-b2f2-d0d4a68ea206"", ""45309762-0d3d-49c8-a9e4-552374bd2d1d"", ""4adda335-efbc-498b-813f-dde3cad57023"", ""4b6ef3e3-808f-4f72-93bc-451587e37d49"", ""5d5ace30-81ae-4e5c-9e40-bcd745a72ebf"", ""77e2e274-ea2a-4305-b36c-888db215e9f7"", ""7b34594d-a34f-4df7-b3ae-5c724fa1a87e"", ""True"", ""a1305ba4-647a-44a4-902a-6795f93250d6"", ""a82e2ef9-7899-4d17-9d5f-4019c63e8605"", ""b73a625d-c960-4416-934b-f6aeb1be160e"", ""c04f8c57-d37d-44d9-859b-e6ae3d81383f"", ""c0bae49b-17a0-44f8-aa16-1eb517c94516"", ""cd166dae-dafe-4e9c-8c3f-fa60c89d8b61"", ""e2f9e163-09ef-478d-a6d4-a5aa39787a0c"", ""f2c1f652-37bd-4358-bfda-1f1288b992d1"", ""f58edfec-f34b-449f-9fa7-56618781d9d9"", ""f6f08c15-7006-4266-8b84-5b19a8c73f2e""]",SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,4,not_relevant,False,resolved,"[""aa836cec-1a9e-4c3b-a670-d260c01136a5"", ""b29a2bb5-7d1d-4731-b714-6203d0d4b3b1""]",bb2a65fc-0126-4052-9d1d-4bcb858567f8,rolling_summary,ff385ea2-e7fa-4c3c-815d-4e05ca6be81f,rolling_summary_recent_item,27d983b0-ea79-48c6-bbb1-02b1e401e1cb
retrieval_identifier_canonicalized,3a49520b-8fee-45f8-934d-9d52db21acf5,"[""03ef8668-4d8a-4f40-ac0c-7190244c10cf"", ""0a11dafd-4111-4de7-b645-02a577c73563"", ""1987e74d-ece7-4c61-89b1-414398ebd9a7"", ""19df152d-b0cf-4200-8e66-5a34557bd981"", ""27860a62-0e8b-4371-9b7a-b1ac2ecdc80a"", ""2cdd70a9-7e99-46f2-a383-f1f638b16a85"", ""336a9528-4531-4d60-9e60-b573ef30c139"", ""36f31ab1-bb0c-4208-b8d5-d62bc3ce0afc"", ""39af198e-d840-49f1-9c33-0780b370d757"", ""4491c7f7-80e4-407a-b2f2-d0d4a68ea206"", ""45309762-0d3d-49c8-a9e4-552374bd2d1d"", ""4adda335-efbc-498b-813f-dde3cad57023"", ""4b6ef3e3-808f-4f72-93bc-451587e37d49"", ""5d5ace30-81ae-4e5c-9e40-bcd745a72ebf"", ""77e2e274-ea2a-4305-b36c-888db215e9f7"", ""7b34594d-a34f-4df7-b3ae-5c724fa1a87e"", ""True"", ""a1305ba4-647a-44a4-902a-6795f93250d6"", ""a82e2ef9-7899-4d17-9d5f-4019c63e8605"", ""b73a625d-c960-4416-934b-f6aeb1be160e"", ""c04f8c57-d37d-44d9-859b-e6ae3d81383f"", ""c0bae49b-17a0-44f8-aa16-1eb517c94516"", ""cd166dae-dafe-4e9c-8c3f-fa60c89d8b61"", ""e2f9e163-09ef-478d-a6d4-a5aa39787a0c"", ""f2c1f652-37bd-4358-bfda-1f1288b992d1"", ""f58edfec-f34b-449f-9fa7-56618781d9d9"", ""f6f08c15-7006-4266-8b84-5b19a8c73f2e""]",SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,5,not_relevant,False,resolved,"[""3a49520b-8fee-45f8-934d-9d52db21acf5"", ""932962db-18db-4e8d-8e98-19525df0629a"", ""b29a2bb5-7d1d-4731-b714-6203d0d4b3b1""]",9fb47483-1678-41c2-a52c-c16d880da2c0,rolling_summary,7ecff3da-beb5-431c-94b6-2c8ce0a89114,rolling_summary_recent_item,27d983b0-ea79-48c6-bbb1-02b1e401e1cb
retrieval_identifier_canonicalized,39af198e-d840-49f1-9c33-0780b370d757,"[""03ef8668-4d8a-4f40-ac0c-7190244c10cf"", ""0a11dafd-4111-4de7-b645-02a577c73563"", ""1987e74d-ece7-4c61-89b1-414398ebd9a7"", ""19df152d-b0cf-4200-8e66-5a34557bd981"", ""27860a62-0e8b-4371-9b7a-b1ac2ecdc80a"", ""2cdd70a9-7e99-46f2-a383-f1f638b16a85"", ""336a9528-4531-4d60-9e60-b573ef30c139"", ""36f31ab1-bb0c-4208-b8d5-d62bc3ce0afc"", ""39af198e-d840-49f1-9c33-0780b370d757"", ""4491c7f7-80e4-407a-b2f2-d0d4a68ea206"", ""45309762-0d3d-49c8-a9e4-552374bd2d1d"", ""4adda335-efbc-498b-813f-dde3cad57023"", ""4b6ef3e3-808f-4f72-93bc-451587e37d49"", ""5d5ace30-81ae-4e5c-9e40-bcd745a72ebf"", ""77e2e274-ea2a-4305-b36c-888db215e9f7"", ""7b34594d-a34f-4df7-b3ae-5c724fa1a87e"", ""True"", ""a1305ba4-647a-44a4-902a-6795f93250d6"", ""a82e2ef9-7899-4d17-9d5f-4019c63e8605"", ""b73a625d-c960-4416-934b-f6aeb1be160e"", ""c04f8c57-d37d-44d9-859b-e6ae3d81383f"", ""c0bae49b-17a0-44f8-aa16-1eb517c94516"", ""cd166dae-dafe-4e9c-8c3f-fa60c89d8b61"", ""e2f9e163-09ef-478d-a6d4-a5aa39787a0c"", ""f2c1f652-37bd-4358-bfda-1f1288b992d1"", ""f58edfec-f34b-449f-9fa7-56618781d9d9"", ""f6f08c15-7006-4266-8b84-5b19a8c73f2e""]",SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,6,relevant,True,resolved,"[""39af198e-d840-49f1-9c33-0780b370d757""]",939b1f45-56da-4a25-ab8f-74b2cb2007d5,rolling_summary,deac404d-4d82-498e-b800-5c6f0cb9042b,rolling_summary_recent_item,27d983b0-ea79-48c6-bbb1-02b1e401e1cb
retrieval_identifier_canonicalized,c1b10f0c-5675-4c5f-bffc-f24e9f380099,"[""03ef8668-4d8a-4f40-ac0c-7190244c10cf"", ""0a11dafd-4111-4de7-b645-02a577c73563"", ""1987e74d-ece7-4c61-89b1-414398ebd9a7"", ""19df152d-b0cf-4200-8e66-5a34557bd981"", ""27860a62-0e8b-4371-9b7a-b1ac2ecdc80a"", ""2cdd70a9-7e99-46f2-a383-f1f638b16a85"", ""336a9528-4531-4d60-9e60-b573ef30c139"", ""36f31ab1-bb0c-4208-b8d5-d62bc3ce0afc"", ""39af198e-d840-49f1-9c33-0780b370d757"", ""4491c7f7-80e4-407a-b2f2-d0d4a68ea206"", ""45309762-0d3d-49c8-a9e4-552374bd2d1d"", ""4adda335-efbc-498b-813f-dde3cad57023"", ""4b6ef3e3-808f-4f72-93bc-451587e37d49"", ""5d5ace30-81ae-4e5c-9e40-bcd745a72ebf"", ""77e2e274-ea2a-4305-b36c-888db215e9f7"", ""7b34594d-a34f-4df7-b3ae-5c724fa1a87e"", ""True"", ""a1305ba4-647a-44a4-902a-6795f93250d6"", ""a82e2ef9-7899-4d17-9d5f-4019c63e8605"", ""b73a625d-c960-4416-934b-f6aeb1be160e"", ""c04f8c57-d37d-44d9-859b-e6ae3d81383f"", ""c0bae49b-17a0-44f8-aa16-1eb517c94516"", ""cd166dae-dafe-4e9c-8c3f-fa60c89d8b61"", ""e2f9e163-09ef-478d-a6d4-a5aa39787a0c"", ""f2c1f652-37bd-4358-bfda-1f1288b992d1"", ""f58edfec-f34b-449f-9fa7-56618781d9d9"", ""f6f08c15-7006-4266-8b84-5b19a8c73f2e""]",SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,7,not_relevant,False,resolved,"[""408bf167-2939-429a-bb9a-1e636e81663a"", ""c1b10f0c-5675-4c5f-bffc-f24e9f380099"", ""ea22f61d-c434-4ab6-a7c3-2b6b6925ebd2""]",0f7e8fa8-1094-4a1d-bf06-7ebefa4dbe34,rolling_summary,a7a44916-7903-4f8b-950e-faa19dc10955,rolling_summary_recent_item,27d983b0-ea79-48c6-bbb1-02b1e401e1cb
retrieval_identifier_canonicalized,df43e673-2678-44ab-86ee-2016f737e9cd,"[""03ef8668-4d8a-4f40-ac0c-7190244c10cf"", ""0a11dafd-4111-4de7-b645-02a577c73563"", ""1987e74d-ece7-4c61-89b1-414398ebd9a7"", ""19df152d-b0cf-4200-8e66-5a34557bd981"", ""27860a62-0e8b-4371-9b7a-b1ac2ecdc80a"", ""2cdd70a9-7e99-46f2-a383-f1f638b16a85"", ""336a9528-4531-4d60-9e60-b573ef30c139"", ""36f31ab1-bb0c-4208-b8d5-d62bc3ce0afc"", ""39af198e-d840-49f1-9c33-0780b370d757"", ""4491c7f7-80e4-407a-b2f2-d0d4a68ea206"", ""45309762-0d3d-49c8-a9e4-552374bd2d1d"", ""4adda335-efbc-498b-813f-dde3cad57023"", ""4b6ef3e3-808f-4f72-93bc-451587e37d49"", ""5d5ace30-81ae-4e5c-9e40-bcd745a72ebf"", ""77e2e274-ea2a-4305-b36c-888db215e9f7"", ""7b34594d-a34f-4df7-b3ae-5c724fa1a87e"", ""True"", ""a1305ba4-647a-44a4-902a-6795f93250d6"", ""a82e2ef9-7899-4d17-9d5f-4019c63e8605"", ""b73a625d-c960-4416-934b-f6aeb1be160e"", ""c04f8c57-d37d-44d9-859b-e6ae3d81383f"", ""c0bae49b-17a0-44f8-aa16-1eb517c94516"", ""cd166dae-dafe-4e9c-8c3f-fa60c89d8b61"", ""e2f9e163-09ef-478d-a6d4-a5aa39787a0c"", ""f2c1f652-37bd-4358-bfda-1f1288b992d1"", ""f58edfec-f34b-449f-9fa7-56618781d9d9"", ""f6f08c15-7006-4266-8b84-5b19a8c73f2e""]",SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,8,not_relevant,False,resolved,"[""df43e673-2678-44ab-86ee-2016f737e9cd"", ""ea22f61d-c434-4ab6-a7c3-2b6b6925ebd2""]",d9c14aae-9bdd-404c-b124-5d5f3a22097a,rolling_summary,402fd7b7-7244-4d6a-872c-cbc486d8610a,rolling_summary_recent_item,27d983b0-ea79-48c6-bbb1-02b1e401e1cb
retrieval_identifier_canonicalized,9fe1621d-2a1f-4690-96ba-cae5df236aec,"[""03ef8668-4d8a-4f40-ac0c-7190244c10cf"", ""0a11dafd-4111-4de7-b645-02a577c73563"", ""1987e74d-ece7-4c61-89b1-414398ebd9a7"", ""19df152d-b0cf-4200-8e66-5a34557bd981"", ""27860a62-0e8b-4371-9b7a-b1ac2ecdc80a"", ""2cdd70a9-7e99-46f2-a383-f1f638b16a85"", ""336a9528-4531-4d60-9e60-b573ef30c139"", ""36f31ab1-bb0c-4208-b8d5-d62bc3ce0afc"", ""39af198e-d840-49f1-9c33-0780b370d757"", ""4491c7f7-80e4-407a-b2f2-d0d4a68ea206"", ""45309762-0d3d-49c8-a9e4-552374bd2d1d"", ""4adda335-efbc-498b-813f-dde3cad57023"", ""4b6ef3e3-808f-4f72-93bc-451587e37d49"", ""5d5ace30-81ae-4e5c-9e40-bcd745a72ebf"", ""77e2e274-ea2a-4305-b36c-888db215e9f7"", ""7b34594d-a34f-4df7-b3ae-5c724fa1a87e"", ""True"", ""a1305ba4-647a-44a4-902a-6795f93250d6"", ""a82e2ef9-7899-4d17-9d5f-4019c63e8605"", ""b73a625d-c960-4416-934b-f6aeb1be160e"", ""c04f8c57-d37d-44d9-859b-e6ae3d81383f"", ""c0bae49b-17a0-44f8-aa16-1eb517c94516"", ""cd166dae-dafe-4e9c-8c3f-fa60c89d8b61"", ""e2f9e163-09ef-478d-a6d4-a5aa39787a0c"", ""f2c1f652-37bd-4358-bfda-1f1288b992d1"", ""f58edfec-f34b-449f-9fa7-56618781d9d9"", ""f6f08c15-7006-4266-8b84-5b19a8c73f2e""]",SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,1,not_relevant,False,resolved,"[""9fe1621d-2a1f-4690-96ba-cae5df236aec""]",d040b842-6eda-4c30-b430-d22f1d13c8c7,long_context,a35554e1-410f-4f5c-b439-2eccd3370c9c,long_context_entry,402f82e8-2e12-4baf-8cd8-2fbfb0adcebe
