activation_run_id,calculation_reason,confidence_score,dependency_score,estimated_token_cost,linked_canonical_source_ids,linked_evidence_ids,query_text,rank,relevance_score,selected,selection_reason,state_variable_id,utility_score
65da723c-3171-4516-8fe3-493f13cb9166,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,209,"[""bf6612ab-30cb-473d-90fc-f63f72980a9c""]","[""9e8206ee-8026-4b3c-b8fc-af9c305f421a""]",What contradiction entered the record on 10 February?,4,0.125,True,selected_state_temporal_state route=temporal_state,6ef23d0d-1b30-42e0-a74f-e14d2ebf4d0c,0.5784974829203007
65da723c-3171-4516-8fe3-493f13cb9166,activated_state_resolved_through_csm_state_evidence_links,0.95,0.3333333333333333,200,"[""66e57bbe-fb68-43c7-810c-23a150eaae26""]","[""35e29a3d-244c-45e2-aa4d-0df7291a2e42""]",What contradiction entered the record on 10 February?,5,0.125,True,selected_state_temporal_state route=temporal_state,ddf2daff-b1f3-41b2-921b-4c5585a7770b,0.5524665336916148
65da723c-3171-4516-8fe3-493f13cb9166,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,223,"[""66a24697-9176-49ad-a3c7-71d68813d9e1""]","[""92dfabfb-4b7b-4c54-942e-8e47758c0bcd""]",What contradiction entered the record on 10 February?,6,0.0,True,selected_state_temporal_state route=temporal_state,0341f124-0ef7-4ce2-bcd0-c930227d03c4,0.5259974830868905
65da723c-3171-4516-8fe3-493f13cb9166,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,207,"[""8bb866c4-e823-4913-b09f-0eec883daa68""]","[""80caa937-3def-4c0e-b1d2-bb61e2608c49""]",What contradiction entered the record on 10 February?,7,0.0,True,selected_state_temporal_state route=temporal_state,942b5a6c-84b2-4f38-b9ff-f03936d195d2,0.5259974830073195
65da723c-3171-4516-8fe3-493f13cb9166,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""862e42ef-ef0f-45c8-914f-bb85f145a2ae""]","[""558d1bd2-24e4-4468-8a81-903e4b20ebec""]",What contradiction entered the record on 10 February?,8,0.375,True,selected_state_temporal_state route=temporal_state,aa1a29cc-de49-4105-b8d4-a688712344a8,0.4955339998279444
65da723c-3171-4516-8fe3-493f13cb9166,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,187,"[""91dfb1e3-dff7-4b57-92d0-c42302361948""]","[""1c82875f-5201-409c-9f9c-e9724f7c78fc""]",What contradiction entered the record on 10 February?,9,0.125,True,selected_state_temporal_state route=temporal_state,2b811ab9-768d-455c-9eef-5bf6ba0f3127,0.47413320031374884
65da723c-3171-4516-8fe3-493f13cb9166,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""e25767af-00d0-4d6e-b3ce-2e327cf2b194""]","[""b0c374f2-5fd0-4ad6-ae24-0e0b8326b3c0""]",What contradiction entered the record on 10 February?,10,0.25,True,selected_state_temporal_state route=temporal_state,1f5961ba-5944-44ff-a64e-611e0f0ef679,0.454582036980114
65da723c-3171-4516-8fe3-493f13cb9166,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""8debd3a9-7d56-4f30-8e39-6c382f8eac5f""]","[""11496469-88d2-4db6-ab67-b82d32a48660""]",What contradiction entered the record on 10 February?,11,0.125,True,selected_state_temporal_state route=temporal_state,ea38eac6-6625-448f-8fb6-5e1ba7d7f342,0.41363203692228806
65da723c-3171-4516-8fe3-493f13cb9166,activated_state_resolved_through_csm_state_evidence_links,0.65,0.0,240,"[""3a49520b-8fee-45f8-934d-9d52db21acf5""]","[""1177e1a4-51e2-4990-bc38-fd888aecfabd""]",What contradiction entered the record on 10 February?,12,0.25,True,selected_state_temporal_state route=temporal_state,2d52b625-2c85-4db2-ae97-3c2d3dff5cd1,0.37317789635287923
65da723c-3171-4516-8fe3-493f13cb9166,activated_state_resolved_through_csm_state_evidence_links,0.65,0.0,240,"[""c1b10f0c-5675-4c5f-bffc-f24e9f380099""]","[""30ecf6cb-e915-4566-9468-ad5b834180e2""]",What contradiction entered the record on 10 February?,13,0.25,True,selected_state_temporal_state route=temporal_state,cc0ce5b7-7bd2-42f6-90b0-8b1187b36585,0.3731778963404765
65da723c-3171-4516-8fe3-493f13cb9166,activated_state_resolved_through_csm_state_evidence_links,0.65,0.0,240,"[""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""4a0b2a0a-ecee-42f3-b1c4-1f81b342b65a""]",What contradiction entered the record on 10 February?,14,0.25,True,selected_state_temporal_state route=temporal_state,091f32af-43f1-4bbf-9cb6-a7af0d23ff67,0.37317789632848974
65da723c-3171-4516-8fe3-493f13cb9166,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,259,"[""9311b153-e6bf-4875-9eb2-edeec723d1b1""]","[""02c10d4e-3497-4e0c-aad1-ea2548d9429f""]",What contradiction entered the record on 10 February?,15,0.0,True,selected_state_temporal_state route=temporal_state,eef3db2f-c5ad-4b04-9d0a-3b045af103d5,0.35162399976607867
65da723c-3171-4516-8fe3-493f13cb9166,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,248,"[""a39c5e57-70b4-4767-bbb9-3dbb713993eb""]","[""e254406a-70f4-4ed3-94a6-09ed6a33435e""]",What contradiction entered the record on 10 February?,16,0.0,True,selected_state_temporal_state route=temporal_state,f840ad38-86e9-434e-b9f6-914f4f0e57b0,0.3516220369532778
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,223,"[""66a24697-9176-49ad-a3c7-71d68813d9e1""]","[""92dfabfb-4b7b-4c54-942e-8e47758c0bcd""]",Should the two hospital summaries count as two independent confirmations of no allergy?,1,0.08333333333333333,True,selected_state_high_risk_review route=high_risk_review,0341f124-0ef7-4ce2-bcd0-c930227d03c4,0.6059972496277006
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,232,"[""9fe1621d-2a1f-4690-96ba-cae5df236aec""]","[""55cb5740-453b-4357-be8c-ccc0b0990139""]",Should the two hospital summaries count as two independent confirmations of no allergy?,2,0.08333333333333333,True,selected_state_high_risk_review route=high_risk_review,52f07111-cf2f-49f9-9fea-e07e28bade89,0.545997249698809
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,183,"[""c0565441-cb26-4c90-ac56-6ae55e7d4dac""]","[""537c984a-9f53-4c38-a512-1aaad0fa627a""]",Should the two hospital summaries count as two independent confirmations of no allergy?,3,0.08333333333333333,True,selected_state_high_risk_review route=high_risk_review,36032e0b-0651-4e25-984f-c0dd8f9cb0f1,0.5459972495928485
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,209,"[""bf6612ab-30cb-473d-90fc-f63f72980a9c""]","[""9e8206ee-8026-4b3c-b8fc-af9c305f421a""]",Should the two hospital summaries count as two independent confirmations of no allergy?,4,0.08333333333333333,True,selected_state_high_risk_review route=high_risk_review,6ef23d0d-1b30-42e0-a74f-e14d2ebf4d0c,0.5459972494610854
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.95,0.3333333333333333,200,"[""66e57bbe-fb68-43c7-810c-23a150eaae26""]","[""35e29a3d-244c-45e2-aa4d-0df7291a2e42""]",Should the two hospital summaries count as two independent confirmations of no allergy?,5,0.25,True,selected_state_high_risk_review route=high_risk_review,ddf2daff-b1f3-41b2-921b-4c5585a7770b,0.5449663329610517
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,188,"[""91dfb1e3-dff7-4b57-92d0-c42302361948""]","[""1c82875f-5201-409c-9f9c-e9724f7c78fc""]",Should the two hospital summaries count as two independent confirmations of no allergy?,6,0.25,True,selected_state_high_risk_review route=high_risk_review,2b811ab9-768d-455c-9eef-5bf6ba0f3127,0.5116329995831451
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,191,"[""8dccc08a-484a-438f-ac5c-ac156ef18e9c""]","[""89497b29-dc6f-48ce-a253-2327de872a39""]",Should the two hospital summaries count as two independent confirmations of no allergy?,7,0.0,True,selected_state_high_risk_review route=high_risk_review,02f79d21-5349-4201-a42c-23bc5f1ecf15,0.5109972496626976
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,207,"[""8bb866c4-e823-4913-b09f-0eec883daa68""]","[""80caa937-3def-4c0e-b1d2-bb61e2608c49""]",Should the two hospital summaries count as two independent confirmations of no allergy?,8,0.0,True,selected_state_high_risk_review route=high_risk_review,942b5a6c-84b2-4f38-b9ff-f03936d195d2,0.5109972495481171
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,343,"[""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""4a0b2a0a-ecee-42f3-b1c4-1f81b342b65a""]",Should the two hospital summaries count as two independent confirmations of no allergy?,9,0.4166666666666667,True,selected_state_high_risk_review route=high_risk_review,1caf6a7c-292a-4b70-b87e-84ce9391b042,0.4623839998404785
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,343,"[""862e42ef-ef0f-45c8-914f-bb85f145a2ae""]","[""558d1bd2-24e4-4468-8a81-903e4b20ebec""]",Should the two hospital summaries count as two independent confirmations of no allergy?,10,0.3333333333333333,True,selected_state_high_risk_review route=high_risk_review,aa1a29cc-de49-4105-b8d4-a688712344a8,0.4350838177144473
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,343,"[""e25767af-00d0-4d6e-b3ce-2e327cf2b194""]","[""b0c374f2-5fd0-4ad6-ae24-0e0b8326b3c0""]",Should the two hospital summaries count as two independent confirmations of no allergy?,11,0.16666666666666666,True,selected_state_high_risk_review route=high_risk_review,1f5961ba-5944-44ff-a64e-611e0f0ef679,0.38048185488192243
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""8debd3a9-7d56-4f30-8e39-6c382f8eac5f""]","[""11496469-88d2-4db6-ab67-b82d32a48660""]",Should the two hospital summaries count as two independent confirmations of no allergy?,12,0.16666666666666666,True,selected_state_high_risk_review route=high_risk_review,ea38eac6-6625-448f-8fb6-5e1ba7d7f342,0.38048185482410446
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,257,"[""98402931-401e-44e9-8d6e-0fbde7f989fc""]","[""ed4ec51d-035d-4820-8102-7dc48b43a3e6""]",Should the two hospital summaries count as two independent confirmations of no allergy?,13,0.16666666666666666,True,selected_state_high_risk_review route=high_risk_review,c23905ed-93a4-486c-9e5b-5904f8b5f76b,0.3594239997978293
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,260,"[""9311b153-e6bf-4875-9eb2-edeec723d1b1""]","[""02c10d4e-3497-4e0c-aad1-ea2548d9429f""]",Should the two hospital summaries count as two independent confirmations of no allergy?,14,0.16666666666666666,True,selected_state_high_risk_review route=high_risk_review,eef3db2f-c5ad-4b04-9d0a-3b045af103d5,0.3594238176525881
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,253,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f""]","[""6d06154b-c063-40d9-8bd8-1c52bf58d0dc""]",Should the two hospital summaries count as two independent confirmations of no allergy?,15,0.16666666666666666,True,selected_state_high_risk_review route=high_risk_review,5c447897-7406-4981-a6b0-709cfd7ae3ab,0.3594218547939905
6cce4516-6b24-47ab-8827-eeda31078467,activated_state_resolved_through_csm_state_evidence_links,0.5,0.6666666666666666,228,"[""aa836cec-1a9e-4c3b-a670-d260c01136a5""]","[""cef39e89-6006-4b7e-9305-bda092667263""]",Should the two hospital summaries count as two independent confirmations of no allergy?,16,0.25,True,selected_state_high_risk_review route=high_risk_review,128b1bb4-95e2-48c4-a2a9-6e053172864c,0.35731773977716286
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,223,"[""66a24697-9176-49ad-a3c7-71d68813d9e1""]","[""92dfabfb-4b7b-4c54-942e-8e47758c0bcd""]",What should the allergy-state status be after the duplicate hospital record is added?,1,0.3076923076923077,True,selected_state_high_risk_review route=high_risk_review,0341f124-0ef7-4ce2-bcd0-c930227d03c4,0.7002277841936885
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,232,"[""9fe1621d-2a1f-4690-96ba-cae5df236aec""]","[""55cb5740-453b-4357-be8c-ccc0b0990139""]",What should the allergy-state status be after the duplicate hospital record is added?,2,0.3076923076923077,True,selected_state_high_risk_review route=high_risk_review,52f07111-cf2f-49f9-9fea-e07e28bade89,0.6402277842648021
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,209,"[""bf6612ab-30cb-473d-90fc-f63f72980a9c""]","[""9e8206ee-8026-4b3c-b8fc-af9c305f421a""]",What should the allergy-state status be after the duplicate hospital record is added?,3,0.3076923076923077,True,selected_state_high_risk_review route=high_risk_review,6ef23d0d-1b30-42e0-a74f-e14d2ebf4d0c,0.6402277840270689
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,191,"[""8dccc08a-484a-438f-ac5c-ac156ef18e9c""]","[""89497b29-dc6f-48ce-a253-2327de872a39""]",What should the allergy-state status be after the duplicate hospital record is added?,4,0.23076923076923078,True,selected_state_high_risk_review route=high_risk_review,02f79d21-5349-4201-a42c-23bc5f1ecf15,0.6079200919209947
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,183,"[""c0565441-cb26-4c90-ac56-6ae55e7d4dac""]","[""537c984a-9f53-4c38-a512-1aaad0fa627a""]",What should the allergy-state status be after the duplicate hospital record is added?,5,0.23076923076923078,True,selected_state_high_risk_review route=high_risk_review,36032e0b-0651-4e25-984f-c0dd8f9cb0f1,0.6079200918511444
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,207,"[""8bb866c4-e823-4913-b09f-0eec883daa68""]","[""80caa937-3def-4c0e-b1d2-bb61e2608c49""]",What should the allergy-state status be after the duplicate hospital record is added?,6,0.23076923076923078,True,selected_state_high_risk_review route=high_risk_review,942b5a6c-84b2-4f38-b9ff-f03936d195d2,0.6079200918064095
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.95,0.3333333333333333,200,"[""66e57bbe-fb68-43c7-810c-23a150eaae26""]","[""35e29a3d-244c-45e2-aa4d-0df7291a2e42""]",What should the allergy-state status be after the duplicate hospital record is added?,7,0.38461538461538464,True,selected_state_high_risk_review route=high_risk_review,ddf2daff-b1f3-41b2-921b-4c5585a7770b,0.6015045927324416
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,188,"[""91dfb1e3-dff7-4b57-92d0-c42302361948""]","[""1c82875f-5201-409c-9f9c-e9724f7c78fc""]",What should the allergy-state status be after the duplicate hospital record is added?,8,0.38461538461538464,True,selected_state_high_risk_review route=high_risk_review,2b811ab9-768d-455c-9eef-5bf6ba0f3127,0.5681712593545436
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,343,"[""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""4a0b2a0a-ecee-42f3-b1c4-1f81b342b65a""]",What should the allergy-state status be after the duplicate hospital record is added?,9,0.6923076923076923,True,selected_state_high_risk_review route=high_risk_review,1caf6a7c-292a-4b70-b87e-84ce9391b042,0.5526838167852053
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,343,"[""862e42ef-ef0f-45c8-914f-bb85f145a2ae""]","[""558d1bd2-24e4-4468-8a81-903e4b20ebec""]",What should the allergy-state status be after the duplicate hospital record is added?,10,0.5384615384615384,True,selected_state_high_risk_review route=high_risk_review,aa1a29cc-de49-4105-b8d4-a688712344a8,0.5022836346605842
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""8debd3a9-7d56-4f30-8e39-6c382f8eac5f""]","[""11496469-88d2-4db6-ab67-b82d32a48660""]",What should the allergy-state status be after the duplicate hospital record is added?,11,0.46153846153846156,True,selected_state_high_risk_review route=high_risk_review,ea38eac6-6625-448f-8fb6-5e1ba7d7f342,0.47708167178556665
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,343,"[""e25767af-00d0-4d6e-b3ce-2e327cf2b194""]","[""b0c374f2-5fd0-4ad6-ae24-0e0b8326b3c0""]",What should the allergy-state status be after the duplicate hospital record is added?,12,0.38461538461538464,True,selected_state_high_risk_review route=high_risk_review,1f5961ba-5944-44ff-a64e-611e0f0ef679,0.45188167184338857
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,257,"[""98402931-401e-44e9-8d6e-0fbde7f989fc""]","[""ed4ec51d-035d-4820-8102-7dc48b43a3e6""]",What should the allergy-state status be after the duplicate hospital record is added?,13,0.38461538461538464,True,selected_state_high_risk_review route=high_risk_review,c23905ed-93a4-486c-9e5b-5904f8b5f76b,0.43082381674254766
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,260,"[""9311b153-e6bf-4875-9eb2-edeec723d1b1""]","[""02c10d4e-3497-4e0c-aad1-ea2548d9429f""]",What should the allergy-state status be after the duplicate hospital record is added?,14,0.38461538461538464,True,selected_state_high_risk_review route=high_risk_review,eef3db2f-c5ad-4b04-9d0a-3b045af103d5,0.4308236345987239
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,253,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f""]","[""6d06154b-c063-40d9-8bd8-1c52bf58d0dc""]",What should the allergy-state status be after the duplicate hospital record is added?,15,0.38461538461538464,True,selected_state_high_risk_review route=high_risk_review,5c447897-7406-4981-a6b0-709cfd7ae3ab,0.4308216717554515
012c1092-0904-44b2-93da-c5ea79699f70,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,249,"[""a39c5e57-70b4-4767-bbb9-3dbb713993eb""]","[""e254406a-70f4-4ed3-94a6-09ed6a33435e""]",What should the allergy-state status be after the duplicate hospital record is added?,16,0.3076923076923077,True,selected_state_high_risk_review route=high_risk_review,f840ad38-86e9-434e-b9f6-914f4f0e57b0,0.4056216718165558
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,208,"[""bf6612ab-30cb-473d-90fc-f63f72980a9c""]","[""9e8206ee-8026-4b3c-b8fc-af9c305f421a""]","What does the external allergist letter support, and what does it not establish?",1,0.09090909090909091,True,selected_state_state_first route=state_first,6ef23d0d-1b30-42e0-a74f-e14d2ebf4d0c,0.564178599868148
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,209,"[""91dfb1e3-dff7-4b57-92d0-c42302361948""]","[""1c82875f-5201-409c-9f9c-e9724f7c78fc""]","What does the external allergist letter support, and what does it not establish?",2,0.0,True,selected_state_state_first route=state_first,ec87a0d0-14f5-47b2-88b0-4b460a18710e,0.5259999994930137
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,231,"[""9fe1621d-2a1f-4690-96ba-cae5df236aec""]","[""55cb5740-453b-4357-be8c-ccc0b0990139""]","What does the external allergist letter support, and what does it not establish?",3,0.0,True,selected_state_state_first route=state_first,52f07111-cf2f-49f9-9fea-e07e28bade89,0.5259967819240993
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,190,"[""8dccc08a-484a-438f-ac5c-ac156ef18e9c""]","[""89497b29-dc6f-48ce-a253-2327de872a39""]","What does the external allergist letter support, and what does it not establish?",4,0.0,True,selected_state_state_first route=state_first,02f79d21-5349-4201-a42c-23bc5f1ecf15,0.5259967818879787
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,222,"[""66a24697-9176-49ad-a3c7-71d68813d9e1""]","[""92dfabfb-4b7b-4c54-942e-8e47758c0bcd""]","What does the external allergist letter support, and what does it not establish?",5,0.0,True,selected_state_state_first route=state_first,0341f124-0ef7-4ce2-bcd0-c930227d03c4,0.5259967818529767
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,182,"[""c0565441-cb26-4c90-ac56-6ae55e7d4dac""]","[""537c984a-9f53-4c38-a512-1aaad0fa627a""]","What does the external allergist letter support, and what does it not establish?",6,0.0,True,selected_state_state_first route=state_first,36032e0b-0651-4e25-984f-c0dd8f9cb0f1,0.5259967818181194
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,206,"[""8bb866c4-e823-4913-b09f-0eec883daa68""]","[""80caa937-3def-4c0e-b1d2-bb61e2608c49""]","What does the external allergist letter support, and what does it not establish?",7,0.0,True,selected_state_state_first route=state_first,942b5a6c-84b2-4f38-b9ff-f03936d195d2,0.5259967817733734
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""c1b10f0c-5675-4c5f-bffc-f24e9f380099""]","[""30ecf6cb-e915-4566-9468-ad5b834180e2""]","What does the external allergist letter support, and what does it not establish?",8,0.5454545454545454,True,selected_state_state_first route=state_first,9ad2c7af-0d5d-4b5f-ac4b-a131aeec8a31,0.5162749088169787
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.95,0.3333333333333333,199,"[""66e57bbe-fb68-43c7-810c-23a150eaae26""]","[""35e29a3d-244c-45e2-aa4d-0df7291a2e42""]","What does the external allergist letter support, and what does it not establish?",9,0.09090909090909091,True,selected_state_state_first route=state_first,ddf2daff-b1f3-41b2-921b-4c5585a7770b,0.4931477489453181
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,341,"[""f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e""]","[""4a0b2a0a-ecee-42f3-b1c4-1f81b342b65a""]","What does the external allergist letter support, and what does it not establish?",10,0.36363636363636365,True,selected_state_state_first route=state_first,1caf6a7c-292a-4b70-b87e-84ce9391b042,0.45671090767017364
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""862e42ef-ef0f-45c8-914f-bb85f145a2ae""]","[""558d1bd2-24e4-4468-8a81-903e4b20ebec""]","What does the external allergist letter support, and what does it not establish?",11,0.36363636363636365,True,selected_state_state_first route=state_first,aa1a29cc-de49-4105-b8d4-a688712344a8,0.45671072554694253
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,251,"[""df43e673-2678-44ab-86ee-2016f737e9cd""]","[""97a7ef47-6754-4cec-8585-97f258c856e9""]","What does the external allergist letter support, and what does it not establish?",12,0.36363636363636365,True,selected_state_state_first route=state_first,ba3c46c9-9a67-4550-987e-ac1feb267293,0.43565127241286566
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,341,"[""8debd3a9-7d56-4f30-8e39-6c382f8eac5f""]","[""11496469-88d2-4db6-ab67-b82d32a48660""]","What does the external allergist letter support, and what does it not establish?",13,0.2727272727272727,True,selected_state_state_first route=state_first,ea38eac6-6625-448f-8fb6-5e1ba7d7f342,0.426926944505311
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""e25767af-00d0-4d6e-b3ce-2e327cf2b194""]","[""b0c374f2-5fd0-4ad6-ae24-0e0b8326b3c0""]","What does the external allergist letter support, and what does it not establish?",14,0.18181818181818182,True,selected_state_state_first route=state_first,1f5961ba-5944-44ff-a64e-611e0f0ef679,0.39714512638133515
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,252,"[""2c986fe9-ee7f-41b2-b1fd-edbbef8edf2f""]","[""6d06154b-c063-40d9-8bd8-1c52bf58d0dc""]","What does the external allergist letter support, and what does it not establish?",15,0.18181818181818182,True,selected_state_state_first route=state_first,5c447897-7406-4981-a6b0-709cfd7ae3ab,0.37608512629336455
ab0548a7-c27f-4f8b-9e0b-4e04194c7887,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,256,"[""98402931-401e-44e9-8d6e-0fbde7f989fc""]","[""ed4ec51d-035d-4820-8102-7dc48b43a3e6""]","What does the external allergist letter support, and what does it not establish?",16,0.09090909090909091,True,selected_state_state_first route=state_first,c23905ed-93a4-486c-9e5b-5904f8b5f76b,0.3463054530820483
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,224,"[""66e57bbe-fb68-43c7-810c-23a150eaae26""]","[""35e29a3d-244c-45e2-aa4d-0df7291a2e42""]",How is the contradiction resolved on 20 February?,1,0.375,True,selected_state_temporal_state route=temporal_state,bf6197ff-ec9f-4635-a327-0e15e9b78a0a,0.7284999995113964
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,207,"[""8bb866c4-e823-4913-b09f-0eec883daa68""]","[""80caa937-3def-4c0e-b1d2-bb61e2608c49""]",How is the contradiction resolved on 20 February?,2,0.25,True,selected_state_temporal_state route=temporal_state,942b5a6c-84b2-4f38-b9ff-f03936d195d2,0.6309965471605149
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,231,"[""9fe1621d-2a1f-4690-96ba-cae5df236aec""]","[""55cb5740-453b-4357-be8c-ccc0b0990139""]",How is the contradiction resolved on 20 February?,3,0.125,True,selected_state_temporal_state route=temporal_state,52f07111-cf2f-49f9-9fea-e07e28bade89,0.6234965473112148
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,190,"[""8dccc08a-484a-438f-ac5c-ac156ef18e9c""]","[""89497b29-dc6f-48ce-a253-2327de872a39""]",How is the contradiction resolved on 20 February?,4,0.125,True,selected_state_temporal_state route=temporal_state,02f79d21-5349-4201-a42c-23bc5f1ecf15,0.6234965472751116
77038504-4aa1-4fb6-ac08-921204cb3b68,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,210,"[""91dfb1e3-dff7-4b57-92d0-c42302361948""]","[""1c82875f-5201-409c-9f9c-e9724f7c78fc""]",How is the contradiction resolved on 20 February?,5,0.125,True,selected_state_temporal_state route=temporal_state,ec87a0d0-14f5-47b2-88b0-4b460a18710e,0.5784997648552082
