answer_accuracy,answer_hash,contradiction_handling,correction_recovery,decision_f1,evidence_support_rate,expected_calibration_error,fabricated_citation_rate,faithfulness,groundedness,hallucination_rate,lineage_citation_f1,memory_update_accuracy,p95_latency,patient,question_id,question_number,retrieval_precision,retrieval_recall,state_accuracy,state_recovery_time,system,temporal_consistency,tokens_per_query,total_cost,turn_id,unsupported_claim_rate
0.16666666666666666,9532dabc6f6e0177d48b6c984b097126c266b155820843d1f059f7d8ccee0b27,,,,0.625,0.09999999999999998,0.0,0.625,0.625,0.0,0.5,,127982,SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,0.3125,0.625,,,hybrid_rag,,2379,0.00063585,04a590f2-da0e-404f-a3c4-b99ff84698e5,0.0
0.3333333333333333,eb7f0fa4df66008a977f9686f16037696d6ee74920f515ae78fcf3c765bbe6df,,,,0.75,0.09999999999999998,0.0,0.75,0.75,0.0,0.6153846153846154,,62893,SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,0.38461538461538464,0.625,,,dense_rag,,2186,0.00061995,26cbb68d-60ed-4531-907e-41890eea5291,0.0
0.0,a84a51f4d4735c171e0a7158c5d348d1de038146c20e8e6bbb5dc6810fde4a1b,,,,0.5,0.0,0.0,0.5,0.5,0.0,0.3333333333333333,,26423,SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,0.36363636363636365,0.5,,,rolling_summary,,2535,0.0005157,6c97691a-644a-4feb-9594-ea6c4dacf8f8,0.0
0.15384615384615385,1eb96b6a55ec0fa5f69106ba7eee9b6430a3599c28b0dd73d6059546f1399b2a,,,,0.6,0.0,0.0,0.6,0.6,0.0,0.6153846153846154,,127575,SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,0.3125,0.625,,,graph_rag,,2442,0.00069435,7b2072c1-c064-4b31-8418-950591048c3d,0.0
0.0,9fe9a29e41e62adb56616165bb79d0917e2e28ebc71a44290278dcd15d72e996,,,,0.5,0.0,0.0,0.5,0.5,0.0,0.6153846153846154,,126876,SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,0.3125,0.625,,,hippo_rag,,2432,0.0006834,8b4e52ca-953f-46a7-81db-14747436d82c,0.0
0.0,32827626c8cfd671b21e38ac7404d04d35d82eca86b8b46dccd002678fceff07,,,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.15384615384615385,,126096,SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,0.125,0.125,,,csm,,2672,0.00051915,9d8981da-068d-43e6-9637-78fb103ec410,0.0
0.0,3673091868cfaffbc2cdea10ae839791e45814d9ceaff994ac6fd97685ded884,,,,0.5,,0.0,0.5,0.5,0.0,0.18181818181818182,,18959,SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,0.125,0.125,,,long_context,,1638,0.00043694999999999997,c7847114-14f6-4c86-9522-68aa01bca115,0.0
0.6666666666666666,45df95770781a5f4256b0204937090236a869da4078ee00711e15721df139693,,,,1.0,0.050000000000000044,0.0,1.0,1.0,0.0,0.11764705882352941,,46568,SYN-CSM-002,72d1b9ca-0dd0-403e-b03f-f0eded14a7ab,12,0.18181818181818182,0.125,,,rolling_summary,,2560,0.00052485,42375c55-96e4-4419-8aae-7c893d91bd79,0.0
0.0,7cab1fa8b9310e0c0dc748fb4eb4943f176fd8dff3b1787b01a583391cc5a609,,,,0.5,0.0,0.0,0.5,0.5,0.0,0.2222222222222222,,127545,SYN-CSM-002,72d1b9ca-0dd0-403e-b03f-f0eded14a7ab,12,0.21428571428571427,0.1875,,,hippo_rag,,1846,0.00037635,42cf77ff-f7fc-42c4-8cc6-a7fa4821129b,0.0
0.0,41d4132ff8fd462d123e7e9d25ad890be6d7a6c3625af3a0807627e8adb6f46a,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.2222222222222222,,127069,SYN-CSM-002,72d1b9ca-0dd0-403e-b03f-f0eded14a7ab,12,0.16666666666666666,0.1875,,,graph_rag,,2023,0.00042270000000000003,4d5334a7-0649-4f17-8e88-ffc3af6e8e7d,0.0
0.0,7f064873b7c1e7f8468f1b1e318f28ae1904cfb4516fb46dc94892a288ac540e,,,,0.0,,,0.0,0.0,1.0,,,14543,SYN-CSM-002,72d1b9ca-0dd0-403e-b03f-f0eded14a7ab,12,0.0,0.0,,,long_context,,1430,0.0003063,94904b89-b091-4aff-8d72-1edff494dd57,1.0
0.5,7b1e890b12253f7eacd9c01dd4b4cb916c9fa60c2de1713e10756d6b8213a987,,,,0.75,0.09999999999999998,0.0,0.75,0.75,0.0,0.2222222222222222,,126237,SYN-CSM-002,72d1b9ca-0dd0-403e-b03f-f0eded14a7ab,12,0.23076923076923078,0.1875,,,dense_rag,,3856,0.0008709,afa8a031-c968-4a8a-bf46-142460eea8cb,0.0
0.0,1ff85a2f82dbd551887b7169183e9591053fb925d823561c5d5342330c45ebbc,,,,0.25,0.255,0.0,0.25,0.25,0.5,0.11764705882352941,,127723,SYN-CSM-002,72d1b9ca-0dd0-403e-b03f-f0eded14a7ab,12,0.125,0.125,,,hybrid_rag,,2089,0.00044474999999999994,cd46702d-3d02-41ba-9f01-5a9c88de545b,0.5
0.5,f295809539bd1e9829df69e7b371409f8e6ff157d2ab567434d94e7a4aea1fac,,,,0.5,0.275,0.0,0.5,0.5,0.5,0.1111111111111111,,126877,SYN-CSM-002,72d1b9ca-0dd0-403e-b03f-f0eded14a7ab,12,0.05,0.0625,,,csm,,2936,0.0005763000000000001,f7bb1860-8429-4696-8826-75c56e09b262,0.5
0.0,5f0f7b338ba7ddf641ec5f718eef880ecb50aca5f7fd169d17cbef292340c992,,,,0.5,0.14999999999999997,0.0,0.5,0.5,0.0,0.3333333333333333,,19178,SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,0.125,0.25,,,long_context,,1559,0.00038055,2ee4288c-b147-49f7-8849-625a3326d27f,0.0
0.0,171ddcc116ab08011ce915183a096e103c423b7ce73573deb76426d28a871a72,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.6666666666666666,,127761,SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,0.14285714285714285,0.5,,,hybrid_rag,,1984,0.00043979999999999996,76c241e8-a329-4587-8235-475fd4dd690a,0.0
0.3333333333333333,983f11b1738cc45c1afbc162f1f6d06dec3b4aa3a38fcf03cf0738bf10d7e7df,,,,0.75,,0.0,0.75,0.75,0.0,0.3333333333333333,,127133,SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,0.16666666666666666,0.75,,,hippo_rag,,2185,0.00047355,81bbfe8d-15f1-4833-8905-293530b72390,0.0
0.0,e145b3148475a97a79f180c8ffbd9a4a70ffb7f79654400db96f196d7c9cd204,,,,0.5,0.0,0.0,0.5,0.5,0.0,0.6666666666666666,,127280,SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,0.15,0.75,,,graph_rag,,2295,0.00049185,9cc7539d-4735-42af-8c7a-0d1e18eecac3,0.0
0.0,9e5f59b1deadef8042afe154af93d556ff9d7da7a7cb3e385d741c00a7daf0ce,,,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.3333333333333333,,127225,SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,0.125,0.25,,,csm,,2744,0.0005511,9d15006e-83d5-4851-8b51-32e9e2d23b6c,0.0
0.0,4300666e6e863e4ad95912da8e6e2a2a3e4e28d4213a38f03624f94cfb03b4d6,,,,0.5,0.07500000000000001,0.0,0.5,0.5,0.0,0.0,,21939,SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,0.0,0.0,,,rolling_summary,,2709,0.0006111,c95e5559-b531-42bb-96f9-83a22d9db207,0.0
0.0,29d826076bb4e7b434366927179206a022bdaef9384ddc41be3d40cc015d1b55,,,,0.25,0.55,0.0,0.25,0.25,0.5,0.0,,63106,SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,0.09090909090909091,0.25,,,dense_rag,,1868,0.00047684999999999996,fb8d309e-3fc2-4883-892f-d1d25ef9eab3,0.5
0.0,5be3c2c8354e1eb924b03a3dcc7fa4172e9aa0f4917b46b44fcc7daf8835d7a7,,,0.0,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.5,,126620,SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,0.1875,0.6,,,hybrid_rag,0.0,2145,0.00046845000000000003,0d77ac50-6183-4790-ade9-3feb5f8f49b5,0.0
0.0,dc676b42859915c826f8bbaef6511998f7aedbd6e332565faeda17fc33ec6320,,,0.0,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.28571428571428575,,66107,SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,0.15384615384615385,0.4,,,dense_rag,0.0,1847,0.00038909999999999997,1d4668aa-58d8-4014-9441-571e29247a3e,0.0
0.0,54c26a1ab342ef60f2f8e77cba23ed4f174c83d41119d6e84d9a4e0c54941249,,,0.0,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.0,,126021,SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,0.0,0.0,,,csm,0.0,2590,0.00045779999999999996,5605b3e1-ddab-4a21-9bed-f8a60a10e96d,0.0
0.0,dc676b42859915c826f8bbaef6511998f7aedbd6e332565faeda17fc33ec6320,,,0.0,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.4444444444444445,,30864,SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,0.36363636363636365,0.8,,,rolling_summary,0.0,2518,0.00049605,56f93f18-81bf-4dd6-acde-e6c540edaa6c,0.0
0.0,dc676b42859915c826f8bbaef6511998f7aedbd6e332565faeda17fc33ec6320,,,0.0,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.28571428571428575,,127039,SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,0.1875,0.6,,,graph_rag,0.0,2065,0.00042179999999999995,6edb4684-36ef-4932-9f26-1b34ff70f532,0.0
0.0,5be3c2c8354e1eb924b03a3dcc7fa4172e9aa0f4917b46b44fcc7daf8835d7a7,,,0.0,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.0,,15897,SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,0.0,0.0,,,long_context,0.0,1400,0.0002847,a716f57e-1409-44c7-9238-a542586e326f,0.0
0.0,dc676b42859915c826f8bbaef6511998f7aedbd6e332565faeda17fc33ec6320,,,0.0,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.5,,127589,SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,0.21428571428571427,0.6,,,hippo_rag,0.0,1982,0.0004269,b071e92c-45e1-48ce-be62-a8878fe93762,0.0
0.0,162a560dc4ee1bcb3071b1befaf4acedeadcb34ccf1ca35dfce849585924e9f1,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.3076923076923077,,126249,SYN-CSM-002,8bbf1cae-b708-4a3b-beac-18915e481fc0,15,0.3,0.5454545454545454,,,graph_rag,0.6666666666666666,2173,0.00043755,231a2426-37ba-4629-bae2-a2f745862119,0.0
0.0,07afdbb9684ac1d5793f0295cad7ab8ac4e45733072702958de3ef243c094770,,,,0.5,,0.0,0.5,0.5,0.0,0.16666666666666669,,32182,SYN-CSM-002,8bbf1cae-b708-4a3b-beac-18915e481fc0,15,0.36363636363636365,0.36363636363636365,,,rolling_summary,0.3333333333333333,2309,0.00044489999999999997,3f40fe40-b28a-443f-b2cc-2fbb414e7b72,0.0
0.0,49bd8042cd32d49795c47075eee4d08c9c35ea4f7765be7513711235674344a2,,,,0.0,,,0.0,0.0,1.0,,,17795,SYN-CSM-002,8bbf1cae-b708-4a3b-beac-18915e481fc0,15,0.0,0.0,,,long_context,0.3333333333333333,1401,0.00029204999999999997,53262c4e-e536-439e-90b2-74d30491b542,1.0
0.0,2117a4d84d578676b8dd48fb6627e43afdfcfeca9673ab485bcfbd774f0d997d,,,,0.5,0.0,0.0,0.5,0.5,0.0,0.3076923076923077,,127228,SYN-CSM-002,8bbf1cae-b708-4a3b-beac-18915e481fc0,15,0.3,0.5454545454545454,,,hippo_rag,0.3333333333333333,2229,0.0004761,5b95f217-b866-4859-8b65-558fd4b26eb7,0.0
0.0,f0ee67b86d26908376d753321a7ccf60ab07eb3728e51f74263bf4521ab61e84,,,,0.5,0.010000000000000009,0.0,0.5,0.5,0.0,0.3076923076923077,,126683,SYN-CSM-002,8bbf1cae-b708-4a3b-beac-18915e481fc0,15,0.2777777777777778,0.45454545454545453,,,hybrid_rag,0.6666666666666666,2182,0.000483,9d1ad391-9c03-4906-a666-391e31f23a1d,0.0
0.0,e84bc726997d79b7637a69e06c76202d112d4310708ba757d3cb62dcfb7feba5,,,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.15384615384615385,,126420,SYN-CSM-002,8bbf1cae-b708-4a3b-beac-18915e481fc0,15,0.1,0.09090909090909091,,,csm,0.3333333333333333,2880,0.0005715,ad5f7426-2d20-4108-b283-fae01a2c77ab,0.0
0.0,0d217d2a66b8602689b6aea0a8af8af678044937cb2320d9c79a18b04a44ce95,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.3076923076923077,,66342,SYN-CSM-002,8bbf1cae-b708-4a3b-beac-18915e481fc0,15,0.42857142857142855,0.5454545454545454,,,dense_rag,0.3333333333333333,1967,0.00041474999999999997,e76be312-1bb4-4960-8e98-cea34a5812b2,0.0
0.0,44abead2e0f6a3da015ed4a1b9ce10b43d0307985383623779805fd46131c97a,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.4444444444444445,,126840,SYN-CSM-002,016722eb-dde1-46f8-817e-5ae7fa78a4e9,16,0.125,0.2857142857142857,,,hybrid_rag,,2109,0.0005139000000000001,07f5a23a-da54-4b5b-9262-69ce5cdd2b22,0.0
0.0,e8e3a17d2f8f2118229280fb6fdf195599c86ddbe2eacfd18d2e042ccc8eaa78,,,,0.5,0.0,0.0,0.5,0.5,0.0,0.4444444444444445,,126626,SYN-CSM-002,016722eb-dde1-46f8-817e-5ae7fa78a4e9,16,0.16666666666666666,0.42857142857142855,,,graph_rag,,2023,0.00042449999999999996,2339aaa0-a2e7-4cf7-961d-58727abbe090,0.0
0.0,f137f961e45621bed3ebe6a5313a4d6cdd59a387f111aabd3abdae9d5334838d,,,,0.5,0.32999999999999996,0.0,0.5,0.5,0.0,0.25,,78456,SYN-CSM-002,016722eb-dde1-46f8-817e-5ae7fa78a4e9,16,0.23076923076923078,0.42857142857142855,,,dense_rag,,1779,0.00037889999999999994,33b89acb-b776-449f-a2d1-51208ab52994,0.0
0.0,2417331b71af6f9ed875519e35207824bc63a05f14f19a653254dc3b782be0e2,,,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.2,,126008,SYN-CSM-002,016722eb-dde1-46f8-817e-5ae7fa78a4e9,16,0.125,0.2857142857142857,,,hippo_rag,,1948,0.0004227,3e46ca05-d194-491f-a555-7e6df555ce2c,0.0
0.0,0377a8e12899fe00b5dbf2ade935638016620a8741de57c7cffb9d42188a4070,,,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.0,,125670,SYN-CSM-002,016722eb-dde1-46f8-817e-5ae7fa78a4e9,16,0.0,0.0,,,csm,,2623,0.0004821,a31d64a7-9679-46dc-9e2a-ce529f0ab5de,0.0
0.0,c45b15fc2487e80523d1ca5dfe12f07c8fbcaf590b6a4953a8867215a6c8380e,,,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.0,,16257,SYN-CSM-002,016722eb-dde1-46f8-817e-5ae7fa78a4e9,16,0.0,0.0,,,long_context,,1425,0.0003042,aa38fcfe-b5a2-418f-83d4-0379cb328727,0.0
0.0,9732a55731375581ed0eb916b157ef6b2f21dfe7ccc20df55231b33715afa862,,,,0.5,,0.0,0.5,0.5,0.0,0.25,,5718,SYN-CSM-002,016722eb-dde1-46f8-817e-5ae7fa78a4e9,16,0.18181818181818182,0.2857142857142857,,,rolling_summary,,2467,0.00046994999999999996,dae4ccf5-253b-4ab4-9e9c-4407d914137b,0.0
0.0,358ac250203623b7485a045a4c0549ca9881817a4ad1b58b1392f99675cce6a5,,,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.0,,13268,SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,0.0,0.0,,,long_context,,1530,0.0003672,10a5944e-ae3a-41c7-a929-2f0ae85c6cfa,0.0
0.0,fed3c6784dbcb40bf5ec356c887d0043210581f7885660e10b88729dca1836d1,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.5,,126135,SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,0.1,0.4,,,graph_rag,,2169,0.00044819999999999994,2991588c-8032-4da6-b6f2-d8a60905c8d2,0.0
0.0,8a62e1d84c91f3780314f29bf2d70d2d5d494c18931bdbfe2d32e6c123b8fbca,1.0,,,0.5,0.1,0.0,0.5,0.5,0.0,0.3636363636363636,,127203,SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,0.14285714285714285,0.4,,,hybrid_rag,,2354,0.0007059,4467d2ec-a93c-425b-b627-e09bd57a72bc,0.0
0.0,a5568545b1d62bd66960e959cd974bb148966687f592a64c3361034922f50810,,,,0.5,0.0666666666666667,0.0,0.5,0.5,0.0,0.20000000000000004,,126827,SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,0.1111111111111111,0.4,,,csm,,3110,0.00071535,9ce40c10-3eb0-4dfd-b68b-afc3ba0753f0,0.0
0.0,0380fd3761b12bb5116f2b5aa7fbdef94dba58630e26dd1df166e20b73c7c416,,,,0.3333333333333333,0.35000000000000003,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,67367,SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,0.0,0.0,,,dense_rag,,1701,0.00051255,b41169c6-a801-4be4-b465-6af7cc1f0a93,0.3333333333333333
0.0,f8d596c5effbd6eb23b8378bd9416ab011215a34c7a39e66f4365bd06492e8c4,,,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.5,,126766,SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,0.1,0.4,,,hippo_rag,,2504,0.0006194999999999999,cfc076ff-d5eb-4992-b008-cc9270c87a16,0.0
0.0,5834c50f5fbd33fba83a35f7d095194a83d73591a28b1c5e9db2dbaffff4ae5a,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.22222222222222224,,5422,SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,0.18181818181818182,0.4,,,rolling_summary,,2588,0.0005425499999999999,f3426894-397f-4144-b584-035328dce66b,0.0
0.0,6ddd97af5ee35418b7ef03ce337c88b52adcf643d570dd091194fc2318d5e4cc,,,,0.3333333333333333,0.26666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1818181818181818,,127431,SYN-CSM-002,6accdf25-02cc-493a-b800-7f601a461f8d,18,0.21428571428571427,0.3333333333333333,,,hybrid_rag,0.3333333333333333,2087,0.0005105999999999999,2a8cdc04-2dae-4487-bfab-9a73b71ae027,0.3333333333333333
0.0,1042dd590405dd0dec94d038cbab0f2f2d7975ee192f70b2f4d2b4f4696b011c,,,,0.5,0.07500000000000001,0.0,0.5,0.5,0.0,0.16666666666666666,,35494,SYN-CSM-002,6accdf25-02cc-493a-b800-7f601a461f8d,18,0.36363636363636365,0.4444444444444444,,,rolling_summary,0.3333333333333333,2681,0.0005997,36fe3cf1-c72b-4b0d-9636-e7eab56dc087,0.0
0.0,3b82ce2da51c6b6707caaefd462056bab69fc2a8b189a3989c9c6e18a9b1fe22,,,,0.3333333333333333,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,68615,SYN-CSM-002,6accdf25-02cc-493a-b800-7f601a461f8d,18,0.1111111111111111,0.1111111111111111,,,dense_rag,0.6666666666666666,1654,0.00043799999999999997,569f46c4-f778-4d95-8c2d-7a7aee91124b,0.3333333333333333
0.0,93fc265c091576718f1fde034c0de3234994367120fc9cfa67864932c70c0f53,,,,0.5,,0.0,0.5,0.5,0.0,0.0,,126972,SYN-CSM-002,6accdf25-02cc-493a-b800-7f601a461f8d,18,0.0,0.0,,,csm,0.6666666666666666,2836,0.0006117,72869b27-3d3d-4fa7-85be-b12662ff9f1b,0.0
0.0,82d968757f6b7a0b26763188953b9e2fed6414bc65cbd281ca78f8c656c158b3,,,,0.5,0.07500000000000001,0.0,0.5,0.5,0.0,0.30769230769230765,,127550,SYN-CSM-002,6accdf25-02cc-493a-b800-7f601a461f8d,18,0.1875,0.3333333333333333,,,graph_rag,0.3333333333333333,2239,0.00057435,97282fdc-d0d8-4ca5-9f9c-bcd1689f109f,0.0
0.0,7ef42b5862bfd37d0e0ed3c92a1e5ff81445063b1dea302e1003f0e49e4c9c82,,,,0.5,0.125,0.0,0.5,0.5,0.0,0.2857142857142857,,128597,SYN-CSM-002,6accdf25-02cc-493a-b800-7f601a461f8d,18,0.1875,0.3333333333333333,,,hippo_rag,0.6666666666666666,2247,0.0005787,a2125520-e5a4-479d-b076-824a308f10ca,0.0
0.0,20e03fe2fcff5676f64c324f4de1ef243a8d528a74625c05c48372f3d2051dcd,,,,0.25,,0.0,0.25,0.25,0.5,0.0,,15518,SYN-CSM-002,6accdf25-02cc-493a-b800-7f601a461f8d,18,0.0,0.0,,,long_context,0.3333333333333333,1587,0.00040275,efd6b07c-6539-4b09-b948-4bad71b486e6,0.5
0.0,e1f74f66c7fee0f1e369f450e6459ab59cdbadf6f68abc16a0d834dc9611e803,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.0,,18832,SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,0.0,0.0,,,long_context,,1471,0.00033495,2b5fe016-f803-4dde-a826-81a71cf5661e,0.0
0.0,43d8a44f700ad12a8a3e1c480899e934c7bff34543bd4979cb0f8fdfbb4ba6f0,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.5714285714285715,,127830,SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,0.15,0.6,,,hippo_rag,,2254,0.00049515,65d614e4-edab-43d8-90f2-c6c98dfc378c,0.0
0.0,cf4fd97a6894d82ef9de674c115c9793820641408391208a0d1662a1bfa83367,,,,0.5,0.0,0.0,0.5,0.5,0.0,0.5714285714285715,,126614,SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,0.1,0.4,,,graph_rag,,2158,0.00045014999999999996,83fd8ca1-9572-4847-bb41-873e429abd86,0.0
0.0,215a63fccfef3fa47420f714f4016e01c7912206840906c1fb7882020489fe73,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.7499999999999999,,63457,SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,0.2,0.6,,,dense_rag,,1950,0.00043965,be20d942-b5f1-49d8-9698-bf0ac33f41b4,0.0
0.0,2c096cacfd5111687dd820d2c3ef996a65d125001115dea3d60716147838f834,,,,0.5,0.06250000000000003,0.0,0.5,0.5,0.0,0.0,,127248,SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,0.0,0.0,,,csm,,2945,0.00068115,c9a2ee56-f892-47a4-8d57-e5ec316c0145,0.0
0.0,ae2045035bef41b3160cc3e2af9f8c7e9372ef9b9b9bad27b194a15239fe8731,,,,0.5,0.0,0.0,0.5,0.5,0.0,0.0,,66631,SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,0.0,0.0,,,rolling_summary,,2678,0.0005997,ee51c88b-68d4-421a-b6e3-fe4ffb032786,0.0
0.0,d74f0d472e7c2edbe6470597e6981b145c32bc2deea28679a6c4b3cb7bc22aef,,,,0.5,0.010000000000000009,0.0,0.5,0.5,0.0,0.7499999999999999,,126263,SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,0.2222222222222222,0.8,,,hybrid_rag,,2156,0.0004602,f4e771de-124c-4a1f-b1f1-be0fbf10cdc4,0.0
0.0,adbf7cd7e722f05a8ec21cc07e6760ef8a5faa1443550aced151c54b8e0b6775,,,,0.5,0.15,0.0,0.5,0.5,0.0,0.25000000000000006,,68220,SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,0.36363636363636365,0.36363636363636365,,,rolling_summary,,3033,0.0008082,052c474a-3713-4ce2-909a-efa07319c9ee,0.0
0.0,71c40ecdfb9adeba43232707e3d82c9e1d89a70d72c7d5bdd255b7a193264c80,,,,0.5,0.2525,0.0,0.5,0.5,0.0,0.2222222222222222,,68092,SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,0.2727272727272727,0.2727272727272727,,,dense_rag,,2199,0.00068805,3192f435-8206-4aa5-9f8d-9f4fb24f266a,0.0
0.0,3b409b13b7e9be2ef94001c67166056c0aa667858b43be8e6a6cd945083ba22d,,,,0.5,0.25,0.0,0.5,0.5,0.0,0.0,,23466,SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,0.0,0.0,,,long_context,,1933,0.0006076499999999999,64d80cb5-c3fe-48f8-b255-fd129422d75e,0.0
0.0,4015a9af732565f70bf1dd165d5781c6ad39826c287d571fd94106bc4a514321,,,,0.5,0.97,0.0,0.5,0.5,0.0,0.3529411764705882,,127169,SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,0.3125,0.45454545454545453,,,hybrid_rag,,2486,0.0006743999999999999,89c8c58b-198f-4d54-bc96-5ccefa34164f,0.0
0.0,ebb818049da8ce3eb939d8f08ff6b4f4e5b4fc37bb9e15db86b70954decc0b03,,,,0.5,0.08333333333333333,0.0,0.5,0.5,0.0,0.4705882352941177,,128425,SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,0.2777777777777778,0.45454545454545453,,,hippo_rag,,2796,0.0008365499999999999,b4ebc727-e1a1-472b-bbdc-2539431168b9,0.0
0.0,0472797f3dda24ade2405a1832ff56c7732be75e455fd0d240ae6f5880a35388,,,,0.5,0.08800000000000004,0.0,0.5,0.5,0.0,0.0,,128291,SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,0.0,0.0,,,csm,,3326,0.0008962499999999999,b53d7fcd-4887-4ca7-bbec-1991f4922c5a,0.0
0.0,956dc95d85c442b396e06665022d0dc9aefc8e0ca5f55b806d8ed35a1df4e6ee,,,,0.5,0.14285714285714285,0.0,0.5,0.5,0.0,0.37499999999999994,,128301,SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,0.2777777777777778,0.45454545454545453,,,graph_rag,,2795,0.0008485499999999999,d0d0ca2b-9c6c-4a0a-a862-866589f0a6ad,0.0
