calculation_reason,citation_classification,citation_id,patient,question_id,question_number,resolution_status,resolved_id,system,turn_id
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,resolved,91dfb1e3-dff7-4b57-92d0-c42302361948,csm,ca17aea7-def7-42c4-b9fe-56607d9e5ec5
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C8,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,csm,ca17aea7-def7-42c4-b9fe-56607d9e5ec5
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,66a24697-9176-49ad-a3c7-71d68813d9e1,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,resolved,66a24697-9176-49ad-a3c7-71d68813d9e1,csm,ca17aea7-def7-42c4-b9fe-56607d9e5ec5
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,9fe1621d-2a1f-4690-96ba-cae5df236aec,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,resolved,9fe1621d-2a1f-4690-96ba-cae5df236aec,csm,ca17aea7-def7-42c4-b9fe-56607d9e5ec5
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,8debd3a9-7d56-4f30-8e39-6c382f8eac5f,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,resolved,8debd3a9-7d56-4f30-8e39-6c382f8eac5f,csm,ca17aea7-def7-42c4-b9fe-56607d9e5ec5
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,resolved,9fe1621d-2a1f-4690-96ba-cae5df236aec,long_context,d85773b2-88a0-4dd3-84c2-615bcbcd0a75
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,9fe1621d-2a1f-4690-96ba-cae5df236aec,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,resolved,9fe1621d-2a1f-4690-96ba-cae5df236aec,long_context,d85773b2-88a0-4dd3-84c2-615bcbcd0a75
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,dee427c2-8e53-404e-8479-d7534917425a,dense_rag,61ece6d7-28b7-47e5-99e4-3e322664d76c
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,dee427c2-8e53-404e-8479-d7534917425a,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,dee427c2-8e53-404e-8479-d7534917425a,dense_rag,61ece6d7-28b7-47e5-99e4-3e322664d76c
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,862e42ef-ef0f-45c8-914f-bb85f145a2ae,hybrid_rag,c998e3ea-b802-44c9-babe-32fe6c296420
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C7,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,e25767af-00d0-4d6e-b3ce-2e327cf2b194,hybrid_rag,c998e3ea-b802-44c9-babe-32fe6c296420
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,862e42ef-ef0f-45c8-914f-bb85f145a2ae,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,862e42ef-ef0f-45c8-914f-bb85f145a2ae,hybrid_rag,c998e3ea-b802-44c9-babe-32fe6c296420
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,e25767af-00d0-4d6e-b3ce-2e327cf2b194,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,e25767af-00d0-4d6e-b3ce-2e327cf2b194,hybrid_rag,c998e3ea-b802-44c9-babe-32fe6c296420
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,c6ca62fc-8554-4009-868c-d571c366ef0e,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,c6ca62fc-8554-4009-868c-d571c366ef0e,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,aa836cec-1a9e-4c3b-a670-d260c01136a5,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C5,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,39af198e-d840-49f1-9c33-0780b370d757,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C7,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,c1b10f0c-5675-4c5f-bffc-f24e9f380099,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C8,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,df43e673-2678-44ab-86ee-2016f737e9cd,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,c6ca62fc-8554-4009-868c-d571c366ef0e,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,c6ca62fc-8554-4009-868c-d571c366ef0e,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,66e57bbe-fb68-43c7-810c-23a150eaae26,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,aa836cec-1a9e-4c3b-a670-d260c01136a5,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,aa836cec-1a9e-4c3b-a670-d260c01136a5,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,3a49520b-8fee-45f8-934d-9d52db21acf5,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,39af198e-d840-49f1-9c33-0780b370d757,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,39af198e-d840-49f1-9c33-0780b370d757,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,c1b10f0c-5675-4c5f-bffc-f24e9f380099,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,c1b10f0c-5675-4c5f-bffc-f24e9f380099,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,df43e673-2678-44ab-86ee-2016f737e9cd,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,df43e673-2678-44ab-86ee-2016f737e9cd,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,862e42ef-ef0f-45c8-914f-bb85f145a2ae,hippo_rag,fb2e7e50-11eb-4cd4-9720-0adb628a521f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,862e42ef-ef0f-45c8-914f-bb85f145a2ae,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,862e42ef-ef0f-45c8-914f-bb85f145a2ae,hippo_rag,fb2e7e50-11eb-4cd4-9720-0adb628a521f
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,862e42ef-ef0f-45c8-914f-bb85f145a2ae,graph_rag,fe5f3ac1-5408-4c9e-8bfe-0b83ac335a4c
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,862e42ef-ef0f-45c8-914f-bb85f145a2ae,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,resolved,862e42ef-ef0f-45c8-914f-bb85f145a2ae,graph_rag,fe5f3ac1-5408-4c9e-8bfe-0b83ac335a4c
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,hippo_rag,36d0c589-b841-4857-892b-99ec538c6d2e
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,862e42ef-ef0f-45c8-914f-bb85f145a2ae,hippo_rag,36d0c589-b841-4857-892b-99ec538c6d2e
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e,hippo_rag,36d0c589-b841-4857-892b-99ec538c6d2e
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,862e42ef-ef0f-45c8-914f-bb85f145a2ae,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,862e42ef-ef0f-45c8-914f-bb85f145a2ae,hippo_rag,36d0c589-b841-4857-892b-99ec538c6d2e
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e,hippo_rag,36d0c589-b841-4857-892b-99ec538c6d2e
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,3a49520b-8fee-45f8-934d-9d52db21acf5,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,hippo_rag,36d0c589-b841-4857-892b-99ec538c6d2e
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,9fe1621d-2a1f-4690-96ba-cae5df236aec,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,66a24697-9176-49ad-a3c7-71d68813d9e1,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,bf6612ab-30cb-473d-90fc-f63f72980a9c,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C7,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,91dfb1e3-dff7-4b57-92d0-c42302361948,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C8,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,66e57bbe-fb68-43c7-810c-23a150eaae26,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,9fe1621d-2a1f-4690-96ba-cae5df236aec,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,9fe1621d-2a1f-4690-96ba-cae5df236aec,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,66a24697-9176-49ad-a3c7-71d68813d9e1,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,66a24697-9176-49ad-a3c7-71d68813d9e1,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,bf6612ab-30cb-473d-90fc-f63f72980a9c,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,bf6612ab-30cb-473d-90fc-f63f72980a9c,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,91dfb1e3-dff7-4b57-92d0-c42302361948,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,91dfb1e3-dff7-4b57-92d0-c42302361948,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e,hybrid_rag,548db5e1-cb25-41f3-b75a-30da6c2f0ae2
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C7,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,862e42ef-ef0f-45c8-914f-bb85f145a2ae,hybrid_rag,548db5e1-cb25-41f3-b75a-30da6c2f0ae2
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,hybrid_rag,548db5e1-cb25-41f3-b75a-30da6c2f0ae2
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,d3b5975b-edb4-47cc-8879-2a33ecbbd608,hybrid_rag,548db5e1-cb25-41f3-b75a-30da6c2f0ae2
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C5,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,hybrid_rag,548db5e1-cb25-41f3-b75a-30da6c2f0ae2
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e,hybrid_rag,548db5e1-cb25-41f3-b75a-30da6c2f0ae2
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,862e42ef-ef0f-45c8-914f-bb85f145a2ae,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,862e42ef-ef0f-45c8-914f-bb85f145a2ae,hybrid_rag,548db5e1-cb25-41f3-b75a-30da6c2f0ae2
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,3a49520b-8fee-45f8-934d-9d52db21acf5,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,hybrid_rag,548db5e1-cb25-41f3-b75a-30da6c2f0ae2
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,d3b5975b-edb4-47cc-8879-2a33ecbbd608,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,d3b5975b-edb4-47cc-8879-2a33ecbbd608,hybrid_rag,548db5e1-cb25-41f3-b75a-30da6c2f0ae2
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,66e57bbe-fb68-43c7-810c-23a150eaae26,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,hybrid_rag,548db5e1-cb25-41f3-b75a-30da6c2f0ae2
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,c6ca62fc-8554-4009-868c-d571c366ef0e,rolling_summary,6dd755b1-1ca7-44d0-8541-26a14d941ef0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C3,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,rolling_summary,6dd755b1-1ca7-44d0-8541-26a14d941ef0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C5,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,rolling_summary,6dd755b1-1ca7-44d0-8541-26a14d941ef0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,c6ca62fc-8554-4009-868c-d571c366ef0e,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,c6ca62fc-8554-4009-868c-d571c366ef0e,rolling_summary,6dd755b1-1ca7-44d0-8541-26a14d941ef0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,66e57bbe-fb68-43c7-810c-23a150eaae26,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,rolling_summary,6dd755b1-1ca7-44d0-8541-26a14d941ef0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,3a49520b-8fee-45f8-934d-9d52db21acf5,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,rolling_summary,6dd755b1-1ca7-44d0-8541-26a14d941ef0
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,8397dd30-889f-4e7f-9bd3-035fd119345b,dense_rag,7836ebe8-7769-4ae0-b4c2-f9dea00506b4
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,dense_rag,7836ebe8-7769-4ae0-b4c2-f9dea00506b4
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,dense_rag,7836ebe8-7769-4ae0-b4c2-f9dea00506b4
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,8397dd30-889f-4e7f-9bd3-035fd119345b,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,8397dd30-889f-4e7f-9bd3-035fd119345b,dense_rag,7836ebe8-7769-4ae0-b4c2-f9dea00506b4
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,3a49520b-8fee-45f8-934d-9d52db21acf5,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,dense_rag,7836ebe8-7769-4ae0-b4c2-f9dea00506b4
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,66e57bbe-fb68-43c7-810c-23a150eaae26,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,dense_rag,7836ebe8-7769-4ae0-b4c2-f9dea00506b4
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,bf6612ab-30cb-473d-90fc-f63f72980a9c,csm,9d7ed090-6d49-40ee-97b6-b3f5080f23cf
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,91dfb1e3-dff7-4b57-92d0-c42302361948,csm,9d7ed090-6d49-40ee-97b6-b3f5080f23cf
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C5,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,66a24697-9176-49ad-a3c7-71d68813d9e1,csm,9d7ed090-6d49-40ee-97b6-b3f5080f23cf
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,66a24697-9176-49ad-a3c7-71d68813d9e1,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,66a24697-9176-49ad-a3c7-71d68813d9e1,csm,9d7ed090-6d49-40ee-97b6-b3f5080f23cf
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,9fe1621d-2a1f-4690-96ba-cae5df236aec,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,9fe1621d-2a1f-4690-96ba-cae5df236aec,csm,9d7ed090-6d49-40ee-97b6-b3f5080f23cf
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,66e57bbe-fb68-43c7-810c-23a150eaae26,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,csm,9d7ed090-6d49-40ee-97b6-b3f5080f23cf
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C2,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,862e42ef-ef0f-45c8-914f-bb85f145a2ae,graph_rag,be35cc31-aa43-414c-a5f1-a1e503bf7441
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C5,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e,graph_rag,be35cc31-aa43-414c-a5f1-a1e503bf7441
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C1,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,graph_rag,be35cc31-aa43-414c-a5f1-a1e503bf7441
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,862e42ef-ef0f-45c8-914f-bb85f145a2ae,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,862e42ef-ef0f-45c8-914f-bb85f145a2ae,graph_rag,be35cc31-aa43-414c-a5f1-a1e503bf7441
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e,graph_rag,be35cc31-aa43-414c-a5f1-a1e503bf7441
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,3a49520b-8fee-45f8-934d-9d52db21acf5,SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,graph_rag,be35cc31-aa43-414c-a5f1-a1e503bf7441
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C7,SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,resolved,66a24697-9176-49ad-a3c7-71d68813d9e1,hippo_rag,1b0b27e7-5715-4f10-bce9-3ce6a305ca51
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C6,SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,hippo_rag,1b0b27e7-5715-4f10-bce9-3ce6a305ca51
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C8,SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,hippo_rag,1b0b27e7-5715-4f10-bce9-3ce6a305ca51
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,66a24697-9176-49ad-a3c7-71d68813d9e1,SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,resolved,66a24697-9176-49ad-a3c7-71d68813d9e1,hippo_rag,1b0b27e7-5715-4f10-bce9-3ce6a305ca51
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,3a49520b-8fee-45f8-934d-9d52db21acf5,SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,hippo_rag,1b0b27e7-5715-4f10-bce9-3ce6a305ca51
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,66e57bbe-fb68-43c7-810c-23a150eaae26,SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,hippo_rag,1b0b27e7-5715-4f10-bce9-3ce6a305ca51
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C5,SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,resolved,f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e,dense_rag,3993d40e-a3f5-4602-9ba6-b0e600551014
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C4,SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,resolved,3a49520b-8fee-45f8-934d-9d52db21acf5,dense_rag,3993d40e-a3f5-4602-9ba6-b0e600551014
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,C7,SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,resolved,66e57bbe-fb68-43c7-810c-23a150eaae26,dense_rag,3993d40e-a3f5-4602-9ba6-b0e600551014
resolved_through_turn_citation_map_or_retrieval_context,valid_supporting,f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e,SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,resolved,f7ec5120-23f9-45d3-bc0c-f31f0b8b7c1e,dense_rag,3993d40e-a3f5-4602-9ba6-b0e600551014
